,date,reviewId,userName,reviewCreatedVersion,content,thumbsUpCount,score,repliedAt,developerResponse,content_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
168,2017-12-26 07:03:15,gp:AOqpTOEnRB_HAmsuuV-BT07IaZ6zNahIlKgXAuv2V1UTdmMg3GF9Cxxyetg_w2yen-pHzpzCitdnv1ukgJKGxgI,Breony Otto,1.14.0,Doesn't even work. Advertising an app the won't even open up.,0,1,2017-12-26 20:03:50,"Hi Breony, 
Thanks for your interest in BPMe and we are sorry to hear that.
Our developers are constantly working behind the scenes to ensure our customers have the best user experience. 
Please send any suggestions for improving the app to aucustcare@bp.com and we will pass them on to the developers.
Cheers",Doesnt even work Advertising app wont even open,negative,0.99,0.01,0.0,app
169,2017-12-26 07:25:23,gp:AOqpTOF7G9C0aUHeVCuu1mxm6JkafMFwP2aFyDCFQFJwTMhcY2sJNsCTBkyQZLkpC2HKSf7-GU-2jdz6n4Sy2xI,A Google user,1.14.0,BP Australia PTY LTD there is something seriously wrong with this app cause this is the 2nd time i've tried installed it with no joy and as soon as you install it and open it all you get is a blank white screen and it doesn't do anything. I don't know whats wrong with it but BP Australia PTY LTD please fix it ASAP!!! If there was a 0 star option i would give it that at the moment!,14,1,2017-12-26 20:10:48,"Hi, 
Thanks for your interest in BPMe and sorry to hear about your experience. We are looking into this further to understand what caused this. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience and we will pass this on to the developers get the issue fixed as soon as possible.
Cheers",BP Australia PTY LTD something seriously wrong app cause nd time ive tried installed joy soon install open get blank white screen doesnt anything I dont know whats wrong BP Australia PTY LTD please fix ASAP If star option would give moment,mixed,0.7,0.03,0.27,"BP Australia PTY LTD, blank white screen, 2nd time, 0 star option, something, app, cause, joy, moment"
170,2017-12-26 08:30:21,gp:AOqpTOGMyAQ6psdSArvlM1WbJo9Rf8xXGhBWUf7tLwEVkZdGzoy7WrlsWdOCom--7QkGRekQ9xb-krGRHgWomB4,Clifford Siu,1.14.0,"Very inefficient when processing payment. Usually, it took about 3 to 4 mins after I finished the fill.",0,2,2017-12-27 17:54:55,"Hi Clifford,
We're sorry to hear that and thank you for letting us know. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience. We are looking into this further to understand what caused this. Thank you for your interest in BPMe.
Cheers",Very inefficient processing payment Usually took min I finished fill,negative,1.0,0.0,0.0,"3 to 4 mins, processing, payment, fill"
171,2017-12-26 11:35:25,gp:AOqpTOGqn-dbdkNp8bSQcEqFK15y7CnH8JjdK5LHUEUM9ne-CdnWNvw5IAJoFERkXRe85xjeiAU0uzzFt59Awv8,A Google user,1.14.0,I got stuck in some dystopian Nightmare of password reset Loops,0,1,2017-12-27 17:45:07,"Hi Brett,
We appreciate your feedback and are sorry to hear about your experience. If you send an email to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted. Thank you for your interest in BPMe.
Cheers",I got stuck dystopian Nightmare password reset Loops,negative,1.0,0.0,0.0,"password reset Loops, dystopian Nightmare"
172,2017-12-26 14:04:23,gp:AOqpTOFshsA9a-37CJxVCZAS4yHmR4DqmQ_0HbjYmkaOhV5tY1CJQyvgVSeZ6NKgal6uZRgS9K5jDTu7iHNa30Y,Clint,1.14.0,There is no option to include Velocity Frequent Flyer points card.,0,2,2017-12-26 20:14:08,"Hi Clint,
Thank you for your review. We responded to Jimmy Nikakis below with some further information about velocity, please see our response there.
Cheers",There option include Velocity Frequent Flyer point card,neutral,0.11,0.89,0.0,"Velocity Frequent Flyer points card, option"
173,2017-12-26 19:00:17,gp:AOqpTOFRQMuX0kFmP3i4-EladMdb72XvYZ8kcXBJLnxYTse6XymuXkkvEyBdBTHZKYaYz2ISMfvhwkOw3pp32aI,Bryce Beagley,,"Can't link my velocity card, which is a major reason for buying fuel at BP. Total waste of time, will be uninstalling it asap. Let me know when velocity is included and I will look at installing it again.",0,1,2017-12-27 09:30:54,"Hi Bryce,

For our BPme launch, we had always planned on introducing only the fuel payment function to help customers save time. We intend to introduce new features to the app in the future so watch this space. Customers can continue to use their Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.",Cant link velocity card major reason buying fuel BP Total waste time uninstalling asap Let know velocity included I look installing,negative,1.0,0.0,0.0,"major reason, Total waste, velocity card, fuel, BP, time"
174,2017-12-26 19:44:56,gp:AOqpTOEwmjzyFL2GRR-gUCfAggPHo9wmDZuJuCx9m2btaMG08B-k1BS9HU6L2o9x0bAWKlsKWxEFVce-Xui9mL0,steve gallagher,1.14.0,Motorcyclist get abused by pump operators for using this app,0,1,2017-12-27 09:23:11,"Hi Steve,

Mobiles can only be used at a BP site from inside a car or in the store and as such you cannot use BPme to fill your motorbike.",Motorcyclist get abused pump operator using app,negative,1.0,0.0,0.0,"pump operators, Motorcyclist, app"
175,2017-12-27 02:59:54,gp:AOqpTOF99ZN-nGELfioL0MDwvpTfgMx8Bsxx-o_xC9lg-Bwp-NKOiPqHpg9nnk1vqa0rA554V3jw9hU9DH19XDM,Stephen Urquhart,1.14.0,Careful! This charges you an extra $1 for each fuel purchase - still waiting on refund... plus doesn't have velocity points. You have no pre-auth when paying in store...,0,2,2017-12-26 19:49:22,"Hi Stephen, 
Thanks for your review. BPme is free to download, but as with many payment apps, there is a $1 pre authorisation hold by your financial provider to ensure the method is valid. This will be released by your financial provider. Please contact your bank directly with any questions. See also our reply to Jimmy Nikakis on velocity. 
Cheers",Careful This charge extra fuel purchase still waiting refund plus doesnt velocity point You preauth paying store,neutral,0.07,0.88,0.05,"fuel purchase, velocity points, refund, pre, auth, store"
176,2017-12-27 05:48:09,gp:AOqpTOFsHj09RUh8fqXbbWUq7zHBkUPkjp2BUR63QFO3VRxRCGwKoFV0CQ34TVwvHRLTyN2us8OJYHQ-vCzhY2k,Paul Bartolo,1.14.0,What happens if you are a Velocity Member? Does this automatically reward points into the account whilst using BPme?,0,4,2017-12-27 17:16:46,"Hi Paul,
We appreciate your review, thank you.
Jimmy Nikakis asked the same question, which we answered below. Please do shout out if you have any other questions. 
Cheers.",What happens Velocity Member Does automatically reward point account whilst using BPme,positive,0.02,0.07,0.91,"Velocity Member, points, account, BPme"
177,2017-12-27 08:37:53,gp:AOqpTOFJnFYn4xUUhBfmyxfQNig1LmL51WpS5MV49pkzPDCPD2aiFJTJcuwcEwQLFmklVoikY0H3mGQ8SAdXHmo,Dan Filippi,1.14.0,"The app doesn't accept a BP+ Card (corporate payment card) for payment, was difficult to register (had to email a fault, had No response, did an uninstall and re-install with a different email) is slow and now completely useless. Before advertisng an App so heavily BP make sure it works - RUBBISH.",0,1,2017-12-27 09:19:52,"Hi Dan,

BP has a dedicated app for BP Plus card holders, called ‘ BP Plus Fuel Card - BPme’ which has unique features and benefits for our BP Plus card customers to save time and easily manage your fuel expenses. Hope that helps",The app doesnt accept BP Card corporate payment card payment difficult register email fault No response uninstall reinstall different email slow completely useless Before advertisng App heavily BP make sure work RUBBISH,negative,1.0,0.0,0.0,"corporate payment card, BP+ Card, different email, app, fault, response, RUBBISH"
178,2017-12-27 16:47:42,gp:AOqpTOFo7yLfIEHi7Za62HqlFAsdeHmYskKUm-o_JecyrdY7P4rIIoESTcKk_S_s0uNZUDuqiQTVNgWijlYLhwE,Chris Vozzo,1.14.0,App worked well for me it's easy to use and very handy. Only thing that sucks is you can't earn any velocity points. So waste of time at the moment if earning points is important to you.,1,4,2017-12-27 17:30:32,"Hi Chris,
Thanks for your review, we're so happy to hear that! BPme has been developed to make everyday life for Aussies a little bit easier. With velocity, new features and functionality will be available in the future. When new functionality is available we will communicate with BPme users via the app, our website and social media.
Cheers",App worked well easy use handy Only thing suck cant earn velocity point So waste time moment earning point important,mixed,0.67,0.0,0.33,"velocity points, App, thing, waste, time, moment"
179,2017-12-27 17:09:54,gp:AOqpTOFCo4q71dOcNhlyHncEG7essjaCYlKX7FuARu1X2hXiVvXanC-x0iSFAESei-wShsqlIksz7ydrk_buKJ0,Ben Jones,1.14.0,To hard to set up...see you BP,0,1,2017-12-27 17:35:45,"Hi Ben,
We're sorry to hear about your experience.
BPme has been developed to make your life a little bit easier, but we still want to ensure your personal details are safe and correct, which is why there are a few steps to registering. If you drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted. 
Cheers",To hard set upsee BP,negative,0.99,0.0,0.01,BP
180,2017-12-27 20:20:00,gp:AOqpTOF3lS81UFRZfUtzttQutamLI5eVj6lJWDnWArdLXEl6Rl_YfmsWv7Fujd3HDhodDjjfVAerR44Xj7zNiKk,DC Inn,1.14.0,Please add Velocity to the App,0,5,2017-12-28 15:40:15,"Hi DC I,
Thanks for your review. Claiming points and rewards aren't yet available, but this is just the beginning for BPme; there are more exciting features, offers and rewards planned for 2018. Please watch this space; when new functionality is available we will communicate with BPme users via the app and also our website and social media.
Cheers",Please add Velocity App,neutral,0.01,0.98,0.01,"Velocity, App"
181,2017-12-28 01:14:32,gp:AOqpTOFBmEypVLVsCGec3mu-lzX2tV5bX_SzQd0yr1eQFs4v8J3qifZH0dUTGgvSM9CHUj9ZNAnXQ0Q9w6BClWE,Fairish Fiew,1.14.0,Not sure why big ads on tv while so much need to be fixed and lacking. How about the rewards from velocity? Add price will be better,0,2,2017-12-28 19:01:21,"Hi Fairish,
Thanks for your feedback and suggestion. DC I also made a comment about velocity, please see our answer below. The BPme app doesn't list fuel prices. The price you'll pay per litre will be shown on the price board at the front of the servo as well as on the bowser. Please let us know if you have any other questions.
Cheers",Not sure big ad tv much need fixed lacking How reward velocity Add price better,mixed,0.34,0.1,0.56,"big ads, Add price, tv, rewards, velocity"
182,2017-12-28 05:11:07,gp:AOqpTOECzWtxeDdCfwA1r7FmKjsgw4fbR4ZiLd7ojh0lPG-gO5S1SjSeCfMShhvKStOdxH-tzfhQq9Y_ra473uQ,Chris Conlan,1.14.0,"Doesn't work. After getting the mobile verification code via sms, then entering it into the app, there is no way to continue.",0,2,2017-12-28 15:48:05,"Hi Chris,
We are sorry to hear that and really want it to work for you! If you email our team at aucustcare@bp.com with details about what’s not working, we'll take a look into it and help get it sorted.
Cheers",Doesnt work After getting mobile verification code via sm entering app way continue,negative,0.83,0.17,0.0,"mobile verification code, sms, app, way"
183,2017-12-28 07:08:16,gp:AOqpTOFHft6q9VJjKkiQ52DzTNcJMlkK3YAWOt5WHdSmlr5WvrB6cAieUzuRq0D9Qala1AQEzC79wmW7K6JHysI,Abdullah Sibai,,This app is useless. Uninstalled.,0,1,2017-12-28 15:51:03,"Hi Abdullah,
We're sorry to hear that you feel this way. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience. If you have any thoughts on how we can improve the app, please drop us a line aucustcare@bp.com with your suggestions.
Cheers",This app useless Uninstalled,negative,0.98,0.01,0.01,app
184,2017-12-28 07:13:22,gp:AOqpTOHzUU1yBSWjoU3aRuRGz1srFxhCHgygPWDheWgnhACUdeS1klWIdm4hXqiFBmTtFx4ZF1wt0pQHt1EmOVQ,Annie Vu,1.14.0,App works nicely but would be much better if yuu could earn velocity points with it as well. If I can't earn velocity points I won't use it again,0,3,2017-12-28 15:57:37,"Hi Annie, 
We appreciate your feedback, thank you. DC I also made the same comment, which we answered below, please let us know if you have any questions. Thanks for your interest in BPMe.
Cheers",App work nicely would much better yuu could earn velocity point well If I cant earn velocity point I wont use,mixed,0.48,0.02,0.5,"velocity points, App, yuu"
185,2017-12-28 11:02:12,gp:AOqpTOHharZYVyaSf5eawzFYKNjuCquKSMZ3ueOwk-p_fBCdsePIQmzGAKove3k0srCZ59LgBBqcIzAjuWGnhbA,A Google user,1.14.0,The console operator wasn't sure if I wanted to pay with the app. She decided to cancel my transaction. I ended up having to go in-store to pay!,0,1,2017-12-28 16:07:12,"Hi,
We are sorry to hear that - it is not the customer service experience we aim for at our BP stations. If you could please provide the specific station, time and date of the transaction to aucustcare@bp.com, I will pass it onto our team who can investigate this further for you.
Cheers",The console operator wasnt sure I wanted pay app She decided cancel transaction I ended go instore pay,negative,1.0,0.0,0.0,"console operator, app, transaction, store"
186,2017-12-28 14:46:30,gp:AOqpTOE_5EG0Oi3PUVjlHN9u1QS0hnSqOctqTxDLm8dUO5GQtl7h5upGe00UkVAoHregJFGM14RGpVshwWMPUR4,A Google user,1.14.0,"Saw the ad on tv. Thought it was a great idea. I can't even register, it keeps saying an error occured. A 10 yr old kid can make a reliable app, yet a large petroleum company can't??",0,1,2017-12-28 16:13:51,"Hi,
Thanks for your interest in BPMe. We're sorry to hear you had this experience, thanks for letting us know. We are looking into this further to understand what caused this. If you drop us an email at aucustcare@bp.com with details on what you are experiencing, we’ll help get it working for you.
Cheers",Saw ad tv Thought great idea I cant even register keep saying error occured A yr old kid make reliable app yet large petroleum company cant,mixed,0.5,0.0,0.5,"10 yr old kid, large petroleum company, great idea, reliable app, ad, tv, error"
187,2017-12-28 16:26:12,gp:AOqpTOG4PWCe9qb9HEJbGyr8OMUK_zpJ8wfgoAEc0v5-bIOYMASyzNzNXhBH8EWIZvpLFkBOOARWEnbJDQoehSE,A Google user,1.14.0,I can't use my velocity card to get points of I use this app. Pointless.,0,2,2017-12-28 19:27:05,"Hi Christopher, 
Thanks for your interest in BPMe and we are sorry to hear that you are disappointed. DC I also made a similar comment about velocity, which we answered below. If you have any other questions, please do let us know.
Cheers",I cant use velocity card get point I use app Pointless,negative,0.76,0.21,0.03,"velocity card, points, app"
188,2017-12-28 17:59:02,gp:AOqpTOH-EJ8jE4lpv5vOhzSC8kcEbuSsFqxvuIPwUIopzG4vcvskUy29Loeq-Je0Ap2KQFWH_viKeCiuUlCAKzE,A Google user,1.14.0,Before I downloaded this app it had a 4.2 rating.  All the feedback for the was positive. After downloading the app it now has a rating of 2.3 and every comment is negative. How does Google play store do this?,0,2,2018-01-08 13:48:32,"Hi shilo,
Thanks for your interest in BPme. Ratings are based on customer reviews.
Cheers",Before I downloaded app rating All feedback positive After downloading app rating every comment negative How Google play store,mixed,0.54,0.13,0.33,"app, 4.2 rating, feedback, comment, Google, store"
189,2017-12-28 19:34:37,gp:AOqpTOEa87ULfAH8tE4XG8kRQn_Vlcbz-REtCUzD6PYeUYa1SKHNUkTvQJ6nn_0DtmVSSmAVeeP-4s7_xpOT6Qg,Terry Lyons,,No LPG and no Velocity. Total waste of time.,0,1,2017-12-29 06:53:29,"Hi Terry,
For our BPme launch, we had always planned on introducing only the fuel payment function to help customers save time. We intend to introduce new features to the app in the future. Customers can continue to use their Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP until further notice.",No LPG Velocity Total waste time,negative,1.0,0.0,0.0,"Total waste, No, LPG, Velocity, time"
190,2017-12-29 05:07:34,gp:AOqpTOHZHLLxyzZB1Adrci3o_be7zzZiLPLFeTRGskFYzmnzoi_V85F29qPeg6gEMYVl_ybeqX90eLUUgUo-nj4,Sandeep Menon,1.14.0,First of all the app takes a while to load..and then theres no fuel price indicator across different bp stations..the station finder is pathetic..it takes too long to load..you cannot add a station to your fav list..the main page with the account word has payment details..therez no velocity option...not too sure how such a reputed and premium company has outsourced its app dev to such immature set of developers..,0,1,2017-12-29 16:01:30,"Hi Sandeep,
Sorry to hear this and we really appreciate your feedback. Please email your suggestions for improving the app to aucustcare@bp.com and we will surely pass them on to the developers. At this stage we have no plans to integrate fuel pricing into the app. DC I made the same comment below about velocity, please see our reply there.
Cheers",First app take loadand there fuel price indicator across different bp stationsthe station finder patheticit take long loadyou cannot add station fav listthe main page account word payment detailstherez velocity optionnot sure reputed premium company outsourced app dev immature set developer,negative,0.96,0.04,0.0,"fuel price indicator, different bp stations, fav list, main page, payment details, velocity option, premium company, immature set, app, finder, account, word, therez, reputed, developers"
191,2017-12-29 05:49:40,gp:AOqpTOH6TnSnjd56LMEj0nRBQfG_I8fefwNcgKskEHcVGxFFTxjkWoEuxpw8KVceW3XzDeReodOIRYrkVvt-6xk,ROBERT W MCCARTHY,1.14.0,Easy to use. Go for tax purposes.,1,5,2017-12-29 15:35:28,"Hi Robert,
Thanks very much for your feedback, we are happy to hear that! BPme has been developed to make everyday life for Aussies a little bit easier, so we're glad you can enjoy the benefits and, yes, the transaction history and email tax invoice do come in handy for record keeping. Thanks again. 
Cheers.",Easy use Go tax purpose,positive,0.0,0.0,1.0,tax purposes
192,2017-12-29 07:43:58,gp:AOqpTOFFWWe5tVzlQntRL93Tfp_BCbs_CznUHb5Vx2v5UjH9H76ATbX6TfegXprBoVX2aAx_oCYV7eyn8u-GYVU,Grace Banquil,,BEWARE DONT EVER TRY TO USE THIS APP!!!!!Just downloaded the app and entered my credit payment details after a few minutes I checked my balance and already deducted by 1$ even I dont used it. Called customer service but its after hours and they told me to ring in the morning. GOT AFRAID THAT MY ACCT HAS BEEN HACK. CANNOT BE TRUSTED NOT RELIABLE!!!,0,1,2017-12-29 08:38:36,"Hi There, BPme is free to download, however as with many mobile payment apps, there is a $1 pre authorisation hold by your financial provider to ensure the method is valid. This will be released and the time it takes will vary depending on your financial provider. If you have further questions please contact your bank directly.",BEWARE DONT EVER TRY TO USE THIS APPJust downloaded app entered credit payment detail minute I checked balance already deducted even I dont used Called customer service hour told ring morning GOT AFRAID THAT MY ACCT HAS BEEN HACK CANNOT BE TRUSTED NOT RELIABLE,negative,0.9,0.09,0.01,"credit payment details, customer service, GOT AFRAID, MY ACCT, DONT, APP, minutes, balance, hours, morning, HACK"
193,2017-12-29 08:42:57,gp:AOqpTOEsZ2MQw3dNXYGznT9XnxwDw-xAuoqPaeut2qwqQulvXaTGOZ0P5wnF5rVRzsLEJUZST9Nk3km210TL4Xg,Sue Damiano,1.14.0,app doesn't work.  freezes halfway through the installation process then when you try to open the app you end us with a white screen.  I intend to delete it.  Needs more refining before put out to the public!!!,0,1,2017-12-29 09:11:31,"Hi Sue, 
Thanks for your interest in BPMe and sorry to hear about your experience. We are looking into this further to understand what caused this. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience and we will pass this on to the developers get the issue fixed as soon as possible.",app doesnt work freeze halfway installation process try open app end u white screen I intend delete Needs refining put public,negative,0.81,0.14,0.05,"installation process, white screen, app, Needs, public"
194,2017-12-29 09:04:56,gp:AOqpTOHQNUW6HQGVxEtkabZ7KXCtjvcAHdSphUxhk3ZmDou-7OZF5QqZCfppQB-a40L1GpbE1WCFY5Io_Z9sgfo,Hung Nguyen,1.14.0,Drove a bit further out to give it a try. Bowser didn't unlock...attendant said they've been having issues with the system...as a result wasn't able to claim amex offer. Good concept which turned out to be a waste of time. edit(29/01): already emailed aucustcare 4 days ago with receipts and all relevant details...no response.,0,1,2017-12-29 08:57:30,"Hi Hung, 
Sorry to hear you've not had a great first experience, it seems very strange. In saying that, we have just launched so we expect an occasional issue may pop up at one of our stores – if you could pass along details about what your experience was and what store you were at to aucustcare@bp.com we will look into it for you. 
Thank you.",Drove bit give try Bowser didnt unlockattendant said theyve issue systemas result wasnt able claim amex offer Good concept turned waste time edit already emailed aucustcare day ago receipt relevant detailsno response,negative,0.96,0.03,0.01,"amex offer, Good concept, relevant details, Bowser, attendant, issues, system, result, waste, time, aucustcare, receipts, response"
195,2017-12-29 11:03:57,gp:AOqpTOFz9Qp835ElOZoHbrgXid-xlVTlgshSucUgWRr-tOMr7EebhzMiJZ2396NgJrJ_TFhtQIkQGHgfHYaBTwk,Paula,1.14.0,"You should not have wasted advertising money on tv when it does not show your local BP or stations nearby and you cannot use velocity points on the app.  What's the point in quick payment if I still have to go in store to swipe velocity card! Concept is good, if all stores are on there and velocity points added.",3,2,2017-12-29 15:24:35,"Hi Happy Pooch, 
Thanks for your feedback. The app is available at over 500 (and rising) BP stations across the country, and likely to build to 700+ stations in 2018. Please continue to check the Station Finder in the app. DC I made a similar comment about velocity, which we replied to below, please let us know if you have any questions.
Cheers",You wasted advertising money tv show local BP station nearby cannot use velocity point app Whats point quick payment I still go store swipe velocity card Concept good store velocity point added,mixed,0.3,0.02,0.68,"swipe velocity card, velocity points, advertising money, local BP, quick payment, tv, stations, nearby, app, store, Concept"
196,2017-12-29 12:56:18,gp:AOqpTOHKCVqg4d60cixIOZb3yNbAWOt09Bws1Hb9b6keodgH53TiuuG5zz3cEbp91jDLnCVeZVTds6UqiAtnULc,john boyce,1.14.0,Not available for LPG pumps at Thurgoona NSW,0,1,2018-01-03 10:05:39,"Hi John, 
All BP unleaded and diesel fuels are available via BPme; however, LPG and AdBlue aren’t at this stage.",Not available LPG pump Thurgoona NSW,negative,0.51,0.47,0.02,"LPG pumps, Thurgoona NSW"
197,2017-12-29 20:35:26,gp:AOqpTOE9t2YjFEe2M9QdkGzNVDUpq1uw5mcS6WCzrwnBBQOqaZz8iDg834alTC8TqzGlgIBcywAUPdj2ypF-YV8,Russell Bassula,1.14.0,Cant add velocity card so wont be using,0,1,2017-12-30 06:09:09,"Hi Russell,
We are sorry to hear that. DC I made a similar comment about velocity, which we replied to below. If you have any questions, please let us know.
Cheers",Cant add velocity card wont using,negative,0.49,0.48,0.03,"velocity card, Cant"
198,2017-12-30 06:17:20,gp:AOqpTOHnmnTOnUStHS0qWT8JjUwSu_5-yLQY36kOCF0YQht1QiIWDQIFmuf7BcUmwmKgdodRKQXyLMBImfvLf0c,Tanya Turro,1.14.0,Tried several times to even register. I want to pay through paypal but it doeant allow you after you select it. Very premature of BP to advertise an app before its working correctly. Get a new developer this one is terrible,0,1,2017-12-30 07:19:08,"Hi Tanya,
We are sorry to hear about your experience and are looking into this further to understand what caused this. If you drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it fixed.
Cheers",Tried several time even register I want pay paypal doeant allow select Very premature BP advertise app working correctly Get new developer one terrible,negative,1.0,0.0,0.0,"new developer, paypal, BP, app"
199,2017-12-30 18:32:28,gp:AOqpTOGeBSncS_TPD5HHtgcRNoc_rwBuSyFAL4WhypFdd27A3AZ_5zUP7N8SK8-ETeOwTXxZe4YcPgEmIykc1SY,Andrew Hudd,1.14.0,"The idea is really good, but until you can sync up your rewards card I won't be using it.",0,3,2017-12-31 06:59:49,"Hi Andrew, 
Thanks for your feedback and that's understandable. We are committed to evolving and improving our unique new offer over time. New features and functionality for BPme will be made available in the future. We will communicate with BPme users via the app and also our website and social media when new functionality is available.
Cheers",The idea really good sync reward card I wont using,positive,0.04,0.0,0.96,"rewards card, idea"
200,2017-12-30 18:38:47,gp:AOqpTOFBh83B2p8gdz5HM_jHEanP7CG74ZL7XRXZhJA6_Vd6Tys5Hdpnbq-cwZ_QQ3W3dc8-NCGaO7jHfzEocYc,Ron Lubensky,1.14.0,Sure I will let you track me and categorise my fuel purchasing patterns. But not until you add Velocity Points to the app.,0,1,2017-12-31 07:11:47,"Hi Ron, 
Thanks for your feedback. BPme uses location services on your smartphone while you have the app running or are using Pay For Fuel and Station Finder to determine your location. Other than that, the app will not be able to determine your location if it is not open. Andrew Hudd also commented on velocity, please see our reply below.
Cheers",Sure I let track categorise fuel purchasing pattern But add Velocity Points app,neutral,0.03,0.9,0.07,"Velocity Points, fuel, patterns, app"
201,2017-12-30 19:09:42,gp:AOqpTOE8EcW_CWVLDBhgtcBhJBfTk5rgGeoLysKlsUH6Oo_eofmwZg6mKiRltfYVES_eh2z9ZLbgpbWolnzBtQs,Jayson Killick,1.14.0,"Good idea to add debit or credit card but very very disappointing I can't add my BP+ Card to the app to save the trip from the car to the counter, might need to look at other fuel cards and see what they offer. I am a long time fan of BP fuel especially Ultimate Unleaded and it will be disappointing if I need to change companies.",0,3,2018-01-02 05:46:48,"Hi Jayson,
BP has a dedicated app for BP Plus card holders, called ‘ BP Plus Fuel Card - BPme’ which has unique features and benefits for our BP Plus card customers to save time and easily manage your fuel expenses. You can read more about the App on the website https://www.bp.com/en_au/australia/products-services/bpme/bpme-for-bp-plus.html""",Good idea add debit credit card disappointing I cant add BP Card app save trip car counter might need look fuel card see offer I long time fan BP fuel especially Ultimate Unleaded disappointing I need change company,negative,0.98,0.0,0.02,"long time fan, other fuel cards, BP fuel, Good idea, credit card, BP+ Card, debit, app, trip, counter, Unleaded, companies"
202,2017-12-30 20:11:45,gp:AOqpTOGXtoUX5qAH098qyn35w_ja8GZO9InXh12WcGjJrl1LMIWu4owz6U4yGduekfW6zI186Mg-u2CPbSP_fDs,Daniel Stiffel,,Unable to link Velocity.  No point having the app at this stage if I can't obtain Velocity points.  Velocity is the only reason I shop at BP.,0,1,2017-12-31 07:15:12,"Hi Daniel, 
We appreciate your feedback, thank you. Andrew Hudd made the same comment, which we replied to below, please let us know if you have any questions.
Cheers",Unable link Velocity No point app stage I cant obtain Velocity point Velocity reason I shop BP,negative,0.81,0.18,0.01,"Velocity points, app, stage, reason, BP"
203,2017-12-30 23:30:52,gp:AOqpTOG0-pt1tS_KELCjnuNgq4bEVS1vvUsjhdrSx65e5bu-HTazS9wnh3PHZMGGUamp-J47mcjBj5DlI95BNiY,Markfried Fellensiek,1.14.0,"One Star review score because payment details are demanded by the app BEFORE it will tell me where it is presently accepted.  I only wish to provide payment details if I am confident that a BPme outlet is reasonably nearby.  It's like being asked for your credit card details (number, expiry, security code) when entering a restaurant before they will even tell you if they even accept credit cards. Seriously?",17,1,2018-01-03 10:04:52,"Hi There, 

You can register an account in the BPme app without adding a payment method. All stations that are BPme enabled ave a mobile icon next to them in the Station Finder section. If you need help with setting this up please email us at aucustcare@bp.com and we’ll have someone call you.",One Star review score payment detail demanded app BEFORE tell presently accepted I wish provide payment detail I confident BPme outlet reasonably nearby Its like asked credit card detail number expiry security code entering restaurant even tell even accept credit card Seriously,mixed,0.39,0.05,0.56,"credit card details, credit cards, payment details, One Star, BPme outlet, security code, score, app, BEFORE, number, expiry, restaurant"
204,2017-12-31 06:01:53,gp:AOqpTOGAPYmfdddl3y6BqijfUa7UPnHOK8Qq9DlqE9IhY6wsJtU6tUlcr3_MjlHAOdOjuAAXa1G6RwDIWLSw2iA,A Google user,1.14.0,This app is still in beta and should not be on Play Store. Can't change my email address within the app but i can change my name. Crashes unexpectedly for no obvious reason. Needs to be withdrawn and re released when it actually works. Surely with the billions BP make every year they could pay someone who knows how to do this. Other app developers seem to manage it.,0,1,2017-12-31 07:27:11,"Hi there,
Thank you for your feedback. We are looking into this further to understand what causes this. Our app developers are constantly working behind the scenes to ensure our customers have the best user experience. Thank you also for your suggestions for improving the app, we will pass them on to the developers.
Cheers",This app still beta Play Store Cant change email address within app change name Crashes unexpectedly obvious reason Needs withdrawn released actually work Surely billion BP make every year could pay someone know Other app developer seem manage,negative,0.92,0.07,0.01,"Other app developers, Play Store, email address, obvious reason, billions BP, beta, name, Crashes, Needs, someone"
205,2017-12-31 14:09:23,gp:AOqpTOE-1E8gln5hsr-pgvOWc8neX7uUiTF2zt6EI9XhWTkBas0wSTOtmLAkdFV_C053lm67ajKP-0z43wb4gHA,A Google user,,"App doesn't work,  just has a white screen and doesn't load.",0,1,2018-01-01 18:05:20,"Hi there,
Thank you for letting us know and sorry for the inconvenience. We are looking into this further to understand what caused this. If you send a note to aucustcare@bp.com with these details about your experience, we’ll help get it sorted.
Cheers",App doesnt work white screen doesnt load,negative,1.0,0.0,0.0,"white screen, App"
206,2018-01-01 07:50:32,gp:AOqpTOFH7JuMvLKjsMu_jOFcZXonige-hSgFhELpoQFMU9W8b-qbOs6XAMsdcB0Ly894emFD-A7GqtbllQv2M3Y,ross hoek,1.14.0,Took ages to set up. Used it for the first did not work. I tried again the next day and it worked perfectly. Love this app .i ride a motorcycle and to pay this way is very convenient for me .,0,4,2017-12-29 16:51:55,"Hi Ross,
Thanks for your feedback- it is not the customer service experience we aim for at our BP stations. If you drop a note to aucustcare@bp.com with the specific station, time and date, we will investigate it further. We still want to ensure your personal details are safe and correct, which is why there are a few steps to registering.
Cheers",Took age set Used first work I tried next day worked perfectly Love app ride motorcycle pay way convenient,mixed,0.43,0.06,0.51,"Took ages, app, motorcycle"
