,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
70,2018-09-24 19:27:55,DrBobM7777,True,Frustrating and buggy,"This app looks great, but it will not let me log in. It just sits on the first screen with a circle whirling around and never changes. Not particularly confidence building and doesn’t really make me want want to trust it with bank details... not that I can, of course, because it will not log in!. Update: BP replied to my review to tell me there was an updated version which should have fixed this. However they didn’t notice that my review was written more recently than their latest update was released, so unsurprisingly the app is still useless and won’t log in. At least I’ve never been able to get used to using it, but it’s frustrating when a big company like BP is so useless! My advice: don't bother.",1,"{'id': 5196129, 'body': ""Hi there. We're sorry the app won't let you log in. We've recently released an update that should have fixed this, so please make sure you have the latest version installed. If you're still having issues, please drop our support team a line at bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-09-24T09:59:12Z'}",This app look great let log It sits first screen circle whirling around never change Not particularly confidence building doesnt really make want want trust bank detail I course log Update BP replied review tell updated version fixed However didnt notice review written recently latest update released unsurprisingly app still useless wont log At least Ive never able get used using frustrating big company like BP useless My advice dont bother,mixed,0.6,0.04,0.36,"first screen, bank details, updated version, big company, latest update, app, circle, confidence, course, BP, review, advice"
71,2018-09-25 07:41:00,Mikeoshea,False,My little friendly timesaver,"Do I have time for anything these days ? - No, so any time I can save I do and the BpMe app is a really fast way to fill up on fuel. As soon as I open the app I am ready to go, I like how I can choose an amount to fill but most importantly I dont get hassled by my youngest to buy sweets when I pay for my fuel - so that’s time saving and money saving.....BONUS!!",5,,Do I time anything day No time I save I BpMe app really fast way fill fuel As soon I open app I ready go I like I choose amount fill importantly I dont get hassled youngest buy sweet I pay fuel thats time saving money savingBONUS,positive,0.01,0.01,0.98,"BpMe app, time, way, fuel, amount, sweets, money, BONUS"
72,2018-09-25 17:46:55,Anydamnnicknamethatsnottaken,False,Wake me up when it works,The spinning wheel of death is all I see. If the app is going to work then it needs to work when needed. The app endlessly thinks and does nothing or crashes. I tried to make it work at the petrol station but it couldn’t find the petrol station/ my location even though I tried to set everything up before I sat at the pump holding everyone up. I had to give up on the app; paying by credit card is still easier,1,"{'id': 5279502, 'body': ""Hi there, we're sorry to hear this. We've recently released an update that should have fixed this, so please make sure you have the latest version installed. If you're still having issues, please drop our support team a line at bpmeuk@bp.com Thanks, ^EB"", 'modified': '2018-09-28T13:55:36Z'}",The spinning wheel death I see If app going work need work needed The app endlessly think nothing crash I tried make work petrol station couldnt find petrol station location even though I tried set everything I sat pump holding everyone I give app paying credit card still easier,mixed,0.66,0.01,0.33,"spinning wheel, petrol station, credit card, death, app, location, everything, pump, everyone"
73,2018-09-26 10:49:23,KW999,True,"Was good, now useless",When it works it’s OK although I can’t understand the logic of needing to reserve £100 from your account when already knowing your card details - whereas the normal arrangement to fill up and pay the cashier is much more risky with them having no info other than your number plate and simply done on trust.  But most of the time the app simply does not work - asks for your PIN number but despite being 100% sure of it it is always rejected unless you restart your phone and cause long tailback at service station! Absolutely useless! - and you can’t report it because their in-app feedback form doesn’t work either! Unbelievable for BP - a multi million £ company?,1,"{'id': 4556734, 'body': 'Hi, we’re constantly updating and improving BPme, and a new version (v1.28.8) is now ready to download. This should iron out any problems you’ve been having, so please make sure you’re using this latest version. If it’s still not working for you, please drop our team a line on 0800402402 or at bpmeuk@bp.com. Thanks, ^AB', 'modified': '2018-08-07T10:05:50Z'}",When work OK although I cant understand logic needing reserve account already knowing card detail whereas normal arrangement fill pay cashier much risky info number plate simply done trust But time app simply work asks PIN number despite sure always rejected unless restart phone cause long tailback service station Absolutely useless cant report inapp feedback form doesnt work either Unbelievable BP multi million company,mixed,0.7,0.06,0.24,"multi million £ company, app feedback form, card details, normal arrangement, number plate, PIN number, long tailback, service station, logic, account, cashier, info, trust, time, phone, BP"
74,2018-09-27 01:03:12,Gaj-uk,False,I don’t want to use this app,"I am not recommended  this apps. i started  to use this app since last week, I filled fule last week three times each £10. But they holding £300 on my account each time they holding £100 from my Account. Transactions all clear on my account but still they holding £300. All my others DD are returned, when I called my bank they said BP still holding money. Because of this app, I am not going to BP any more.",1,"{'id': 5279853, 'body': 'Hi there, it sounds like something has gone wrong there. Please could you get in touch with our Careline team at careline@bp.com or call 0800 402402. They should be able to resolve the issue. Thanks, ^EB', 'modified': '2018-09-28T14:15:30Z'}",I recommended apps started use app since last week I filled fule last week three time But holding account time holding Account Transactions clear account still holding All others DD returned I called bank said BP still holding money Because app I going BP,negative,0.79,0.2,0.01,"apps, fule, account, Transactions, others, DD, bank, BP, money"
75,2018-10-03 10:40:54,Millyosullivan7,False,No need to queue,This app makes it quick and easy to pay for petrol without having to wait in the queue to pay. It also immediately sends you a vat receipt to your registered email for your accounts ⭐️⭐️⭐️⭐️⭐️,5,"{'id': 5372160, 'body': 'Really glad you like the app and thank your for the extra 5 stars in your review! ^AW', 'modified': '2018-10-05T12:26:41Z'}",This app make quick easy pay petrol without wait queue pay It also immediately sends vat receipt registered email account,positive,0.0,0.0,1.0,"vat receipt, app, petrol, queue, email, accounts"
76,2018-10-05 04:06:06,tonepne,False,Wigan filling stations,Despite numerous emails to BPme the two stations at Marus bridge and whelley do not work but still remain on the map S being available. The one at whelley has never ever been available according to the manager if the filling station.,5,,Despite numerous email BPme two station Marus bridge whelley work still remain map S available The one whelley never ever available according manager filling station,negative,0.78,0.22,0.0,"numerous emails, two stations, Marus bridge, filling station, BPme, whelley, map, manager"
77,2018-10-05 06:31:05,RicarSouljah,False,Bank declines payment,"Used this app several times when first released without any problems since then every time I try it my bank declines the payment, for what reason I don’t know. I can only assume it’s something that’s changed on BP’s end. Disappointing as it’s really useful to avoid queues of people doing their weekly shop when I just have £20 of fuel to pay for.",2,"{'id': 5460107, 'body': ""Hi there. Sorry you've been having issues getting payments through on the app. Please drop our support team an email and they'll look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-10-11T13:48:39Z'}",Used app several time first released without problem since every time I try bank decline payment reason I dont know I assume something thats changed BPs end Disappointing really useful avoid queue people weekly shop I fuel pay,mixed,0.61,0.0,0.39,"weekly shop, app, problems, bank, payment, reason, something, BP, end, queues, people, fuel"
78,2018-10-06 06:28:02,Molly pup n owner,False,Awful,"Got an email from Visa saying £5 cash back if I’d use BP Me. I’d been wanting to try it so thought this is a good time as I only ever use BP fuel as will not use supermarket fuel. Downloaded app, put first name and surname in hit next, read privacy policy and the other policy, ticked both boxes agreeing to T&C’s, entered email address, Tried to move to next and it says there’s a problem! Gave up and looked at the Shell app which has much better reviews so may try that!",1,"{'id': 5460172, 'body': ""Hi there. We've recently released an update that has fixed some login issues people have been experiencing, so please make sure you have the latest version installed. If you're still struggling, please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2018-10-11T13:51:45Z'}",Got email Visa saying cash back Id use BP Me Id wanting try thought good time I ever use BP fuel use supermarket fuel Downloaded app put first name surname hit next read privacy policy policy ticked box agreeing TCs entered email address Tried move next say there problem Gave looked Shell app much better review may try,mixed,0.67,0.07,0.26,"good time, supermarket fuel, first name, privacy policy, other policy, T&C, BP fuel, email address, Shell app, Visa, surname, boxes, problem, reviews"
79,2018-10-08 16:15:59,Capt MKH,False,If only it worked,"Like others I have gone through all the procedures of selecting pump and payment limit, then started filling up, only to find that there was a problem when I got back into the car and so have to then go into the shop queue up and pay having wasted my time sitting in the car setting up the app in the first place. I have now virtually given up trying this app. I do not have this problem with the Shell App which works very well.",1,"{'id': 5460575, 'body': ""Hi. Sorry to hear you've been having issues with the app. We're constantly working to improve BPme and have just released an update that has fixed some issues people have been experiencing. Please make sure you have the latest version installed and give it a try. If you're still having issues, please drop our support team a line at bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-10-11T14:15:30Z'}",Like others I gone procedure selecting pump payment limit started filling find problem I got back car go shop queue pay wasted time sitting car setting app first place I virtually given trying app I problem Shell App work well,mixed,0.68,0.03,0.29,"payment limit, shop queue, first place, Shell App, others, procedures, pump, problem, car, time"
80,2018-10-10 06:43:14,mazs review,False,Good but sometimes don’t work,It’s good but it sometimes doesn’t work sometimes it says all the pumps are taken when there clearly not and also it always goes 50p less than what I selected,5,"{'id': 5461002, 'body': ""Sorry it's been playing up about the pumps. If you'd like to drop our support team an email at bpmeuk@bp.com they'll look into it for you. As for the 50p, the app has a buffer that is sometimes activated to stop you going over the amount you want, so you don't spend too much. Thanks ^AW"", 'modified': '2018-10-11T14:44:44Z'}",Its good sometimes doesnt work sometimes say pump taken clearly also always go p le I selected,negative,0.98,0.01,0.01,pumps
81,2018-10-10 08:09:37,sbw76,False,Just plain doesn’t work,"[ios 12 iPhone 8] Installing the app was fine. Registering was also fine. But once a PIN had been set it’s then impossible to use: tapping “log in” results in the spinning ‘busy’ animation for several minutes before being told “Network error: it appears you’re not connected to the internet”. No BP, you’re wrong, my internet connection is fine it’s your app which is at fault here. I force-quit the app in a bid to retry, but alas, same thing happened again. For the record, I’ve left it over night and tried again this morning, result: still doesn’t work. Come on BP sort it out.",5,"{'id': 5461030, 'body': ""Hi. Sorry you've been having issues logging in. This is a recent issue we've become aware of and have been working to fix. We've released an update today that has sorted it, so please make sure you have the latest version (1.34.1) installed and give it a go. Thanks ^AW"", 'modified': '2018-10-11T14:46:56Z'}",io iPhone Installing app fine Registering also fine But PIN set impossible use tapping log result spinning busy animation several minute told Network error appears youre connected internet No BP youre wrong internet connection fine app fault I forcequit app bid retry ala thing happened For record Ive left night tried morning result still doesnt work Come BP sort,mixed,0.63,0.05,0.32,"busy’ animation, several minutes, Network error, same thing, internet connection, ios, iPhone, app, Registering, PIN, results, BP, fault, bid, record, night"
82,2018-10-11 17:05:59,Maplepowells,False,It does what is says but why the BP animation?,"Your iPhone has been locked whilst you’ve been driving. You’re now at the BP garage. Next to the pump. You’ve switched off your engine. You’ve unlocked your phone with Face ID. You open the BP app...and wait....for a pretty animated screen to animate for a few seconds and another Face ID Authenticator to acknowledge you again. Why? Why? Why?. You’re now winding up the guy behind you queuing to use the pump. He’s seen you pull up to the pump and just sit in your car looking at your phone!. For goodness sake, loose the FaceID - I’ve already saved my card details in your app. And loose the animated screen. I know it’s a BP app. I’m at a BP garage. There are BP logos all over the garage, on the entrance sign, on the pump, on the front of the store and even in the App icon I just pressed to launch the flipping app. Save valuable time at the pump and sort it out.",3,"{'id': 5473762, 'body': ""Thank you for the feedback about Face ID and the animation screen. We'll take it on board as we work to improve the app for future versions. Thanks ^AW"", 'modified': '2018-10-12T10:37:28Z'}",Your iPhone locked whilst youve driving Youre BP garage Next pump Youve switched engine Youve unlocked phone Face ID You open BP appand waitfor pretty animated screen animate second another Face ID Authenticator acknowledge Why Why Why Youre winding guy behind queuing use pump Hes seen pull pump sit car looking phone For goodness sake loose FaceID Ive already saved card detail app And loose animated screen I know BP app Im BP garage There BP logo garage entrance sign pump front store even App icon I pressed launch flipping app Save valuable time pump sort,mixed,0.35,0.0,0.65,"Face ID Authenticator, animated screen, goodness sake, card details, BP logos, entrance sign, valuable time, BP app, App icon, flipping app, BP garage, iPhone, pump, engine, seconds, guy, FaceID, front, store"
83,2018-10-14 08:32:14,Peehe,False,Quick & easy to pay for fuel,"I’ve used the app once to pay for fuel and I found it very quick and easy. My one complaint as a business user would be the size of the receipt that is emailed. Once printed it took up 3 sheets of A4 paper, I would hope this could be condensed down to fit on one page.",3,"{'id': 5577145, 'body': ""Hi there. Glad to hear you like the app. Thank you for the feedback about the receipt, we'll take it into consideration moving forward. Thanks ^AW"", 'modified': '2018-10-19T12:39:36Z'}",Ive used app pay fuel I found quick easy My one complaint business user would size receipt emailed Once printed took sheet A paper I would hope could condensed fit one page,mixed,0.36,0.0,0.64,"one complaint, business user, A4 paper, one page, app, fuel, size, receipt, 3 sheets"
84,2018-10-16 19:11:16,Rachael_Williams,False,Doesn’t work properly & customer service is terrible!,"I have used the ap once successfully, twice after that it didn’t work, then the third time it seemed to be working but after I had put my petrol in a message came up on the screen to say something had gone wrong and that I had to go inside to pay. I did, then checked my internet banking and the payment had been taken twice! I rang BP who told me it was only pre- authorised and would go back in within 2 days, despite me telling them it was showing as a cleared transaction on my account. I then emailed them because they are only open 9-5 and I attached a screen shot of my bank account. They told me they could see the money going back into my account but I explained that was someone else putting money in my account- nothing to do with the BP transaction. The name on my statement wasn’t even similar it just happened to be the same amount!! Now I can’t get through, and no reply to my email & I still haven’t received my money back. I went into the garage and they can’t help me either! Will never use the ap again.",1,"{'id': 5577308, 'body': ""Hi Rachael. We're really sorry to hear about this and sorry you're still waiting for a reply. Our team have been looking into it for you. If you still haven't heard anything, please send a follow-up email to bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-10-19T12:49:11Z'}",I used ap successfully twice didnt work third time seemed working I put petrol message came screen say something gone wrong I go inside pay I checked internet banking payment taken twice I rang BP told pre authorised would go back within day despite telling showing cleared transaction account I emailed open I attached screen shot bank account They told could see money going back account I explained someone else putting money account nothing BP transaction The name statement wasnt even similar happened amount Now I cant get reply email I still havent received money back I went garage cant help either Will never use ap,negative,0.88,0.12,0.0,"internet banking, cleared transaction, same amount, screen shot, BP transaction, bank account, ap, petrol, message, something, payment, 2 days, money, someone, name, statement, reply, email, garage"
85,2018-10-22 00:18:07,krowdrah,False,Unimpressed,This app has such promise and potential. When it first launched it took ages to sync and log in- but it did eventually work. I go to the same BP garage near me and in recent months it has refused to work at all. I sit at the pumps at an empty forecourt to be told no pumps are available right now. I refresh: I quit. I restart. All to no avail. Utterly repeatable. The staff at the garage shrug their shoulders dismissively. If the app developers can sort out why this is and produce an app that a stable and consistently reliable I might consider reinstalling but for the moment it is deleted.,2,"{'id': 5672664, 'body': ""Hi. Sorry to hear you keep having the same issue. If you drop our support team a quick email, they'll take a look into it for you. You can contact them at bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-10-26T09:53:38Z'}",This app promise potential When first launched took age sync log eventually work I go BP garage near recent month refused work I sit pump empty forecourt told pump available right I refresh I quit I restart All avail Utterly repeatable The staff garage shrug shoulder dismissively If app developer sort produce app stable consistently reliable I might consider reinstalling moment deleted,mixed,0.72,0.1,0.18,"same BP garage, recent months, empty forecourt, app developers, promise, potential, ages, pumps, avail, staff, shoulders, moment"
86,2018-10-30 10:58:45,why??????????????????????????,False,App does not work and may still charge you,"I went to a BP in Guildford I was almost on empty. I got there and the shutters was down at the shop but it had huge posters showing that you can pay with the pay me app. So I pulled over downloaded the app and put in my details. When I went to fill up i selected to fill up full tank, it said it’ll hold £100. The app then said something like oops something went wrong, try again or cancel. Now I’m desperate for fuel so I clicked try again it still didn’t work so I went to shell down the road. Now a day later I looked at my bank statement it shows £200 is on hold from that BP petrol station. I’ve lost all trust in this app. I hope I get my money back.",1,"{'id': 5763022, 'body': ""Hi there. Sorry to hear you had an issue using the app. The charges that have come out are just pending transactions, so should be removed from your account shortly. If you're concerned, then please contact your bank directly and if you need anything from our end, you can contact our support team at bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-11-01T16:05:45Z'}",I went BP Guildford I almost empty I got shutter shop huge poster showing pay pay app So I pulled downloaded app put detail When I went fill selected fill full tank said itll hold The app said something like oops something went wrong try cancel Now Im desperate fuel I clicked try still didnt work I went shell road Now day later I looked bank statement show hold BP petrol station Ive lost trust app I hope I get money back,mixed,0.78,0.05,0.17,"BP petrol station, huge posters, full tank, bank statement, Guildford, shutters, shop, pay, app, details, something, oops, fuel, road, hold, trust, money"
87,2018-10-31 16:46:25,NicT555,False,So easy and convenient!,"Since the log-in issue has been fixed, this is working brilliantly!. I use it for pretty much all of my fuelling now as it’s so easy. It’s really fast too despite only two bars of network on my local station. I only select the amount I actually expect to fill up for so it doesn’t reserve a large sum of money on my account. Fair enough it stops about a pound short sometimes but I much rather it does that than overshoot my budget if the pump isn’t accurate enough. I love that I can easily see how much I spent week on week. Best thing about it is that I never have to step away from my car, as I usually have a clingy or sleeping baby on the back seat!",5,"{'id': 5763212, 'body': ""That's great to hear. Really glad the update has sorted the issue for you and you're back to fuelling up hassle free! Thanks for the review. ^AW"", 'modified': '2018-11-01T16:07:36Z'}",Since login issue fixed working brilliantly I use pretty much fuelling easy Its really fast despite two bar network local station I select amount I actually expect fill doesnt reserve large sum money account Fair enough stop pound short sometimes I much rather overshoot budget pump isnt accurate enough I love I easily see much I spent week week Best thing I never step away car I usually clingy sleeping baby back seat,mixed,0.27,0.05,0.68,"two bars, local station, large sum, Best thing, sleeping baby, back seat, log, issue, fuelling, network, amount, money, account, pound, budget, pump, week, car, clingy"
88,2018-11-03 16:03:12,WildWoodTrainer,False,Nice Idea but didn’t work,Too the time and trouble to set up nectar card and credit card on the app. First time I tried to use it was painful. Possibly due to poor signal but it didn’t think I was at a BP service station and when it finally accepted that I was it told me to pay in store as this particular service station wasn’t set up for it despite it actually directing me to this station when I tried to find the nearest one. I’ll give it another go one day but I anticipate deleting this app. It was probably a cell signal issue but the bottom line is that it wouldn’t work.,1,"{'id': 5859576, 'body': ""Sorry you had trouble using the app on your first go. If you drop our support team a quick email, they'll be happy to look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-11-08T13:17:25Z'}",Too time trouble set nectar card credit card app First time I tried use painful Possibly due poor signal didnt think I BP service station finally accepted I told pay store particular service station wasnt set despite actually directing station I tried find nearest one Ill give another go one day I anticipate deleting app It probably cell signal issue bottom line wouldnt work,negative,0.89,0.11,0.0,"cell signal issue, particular service station, poor signal, nectar card, credit card, nearest one, bottom line, time, trouble, app, BP, store"
89,2018-11-07 15:59:19,mikeds69,False,BPme App,"Pretty hopeless. It didn’t work for several days the first time I installed. When I was able to use, every time I logged out I was unable to log back in, getting an error message. It was at least 24 hours before I could successfully log back in. It has now failed to work at all with a constant error message whenever I try to log in. I have tried changing password, even using another email address, but still the same problem.",1,"{'id': 5859709, 'body': ""Sorry you've been having trouble logging in. Our support team will be happy to help you out if you'd like to drop them a quick email at bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-11-08T13:26:39Z'}",Pretty hopeless It didnt work several day first time I installed When I able use every time I logged I unable log back getting error message It least hour I could successfully log back It failed work constant error message whenever I try log I tried changing password even using another email address still problem,negative,0.99,0.01,0.0,"constant error message, several days, email address, same problem, hopeless, password"
90,2018-11-11 18:37:42,Yellows85,False,Just missing one thing...,"Working really well so far and super-easy to use, the one thing that would make this app perfect for me is having live prices available for each station (because you vary them even within the same town..).",4,"{'id': 5973593, 'body': ""Really glad you like the app! Thanks for the suggestion about including prices. We're always looking for ways to improve the app for users, so we'll keep this one in mind. Thanks ^AW"", 'modified': '2018-11-16T11:08:04Z'}",Working really well far supereasy use one thing would make app perfect live price available station vary even within town,positive,0.0,0.0,1.0,"one thing, same town, app, prices, station"
91,2018-11-23 09:42:03,MandaKing,False,Love it,Few initial glitches where it sometimes didn’t work for no good reason but seems to be resolved. So quick and easy and feel smug when drive off looking at the enormous queue that always takes forever in the shop.,5,"{'id': 6180361, 'body': ""Thank you for your review! We're really glad you like the app and you can escape the queue :) ^AW"", 'modified': '2018-11-30T12:02:51Z'}",Few initial glitch sometimes didnt work good reason seems resolved So quick easy feel smug drive looking enormous queue always take forever shop,mixed,0.51,0.01,0.48,"Few initial glitches, good reason, enormous queue, shop"
92,2018-11-23 10:30:12,Frustrated from.....,False,A great idea but hate having to choose in advance how much I will spend,"I thought this was a great idea when it was first advertised as it would avoid those long queues waiting to pay. However, whenever I fill up, I want to be able to fully fill the tank & I have no idea in advance how much that will cost. If BP has your card registered, why can’t you just fill up and then they deduct that amount. Having to choose in advance how much you want to spend is extremely frustrating as I have no idea how much that will be. Hence I have downloaded the app and don’t use it. Come on BP, please be more flexible as to me your app is a waste of time",1,"{'id': 6180394, 'body': ""Hi there. There is an option to 'fill your tank' on the app that reserves up to £100, so as long as it costs less than that to fill up, you should be fine. Thanks ^AW"", 'modified': '2018-11-30T12:04:58Z'}",I thought great idea first advertised would avoid long queue waiting pay However whenever I fill I want able fully fill tank I idea advance much cost If BP card registered cant fill deduct amount Having choose advance much want spend extremely frustrating I idea much Hence I downloaded app dont use Come BP please flexible app waste time,negative,0.94,0.0,0.06,"long queues, great idea, tank, advance, BP, card, amount, app, waste, time"
93,2018-11-26 16:07:36,hunting hound,False,Not impressed,"The first 2 times I used the app it was great ,after that every time Iv tried to use it it won’t connect or comes up error please again . Far from saving time I’m wasting time trying to get it to work ,. Spoke to one of the assistants in the shop to be told they were in an internet black spot and they couldn’t even get it in the shop . Making the app pretty much useless . As I often have the dogs in the car and don’t like leaving them I will carry on using the petrol station where you can pay at the pump .",1,"{'id': 6180467, 'body': ""Hi there. Sorry you've been having trouble using the app lately. Please could you drop our support team an email with the details and location of the site you tried it at, so they can look into it for you? Their email address is bpmeuk@bp.com. Thanks ^AW"", 'modified': '2018-11-30T12:09:11Z'}",The first time I used app great every time Iv tried use wont connect come error please Far saving time Im wasting time trying get work Spoke one assistant shop told internet black spot couldnt even get shop Making app pretty much useless As I often dog car dont like leaving I carry using petrol station pay pump,negative,0.88,0.02,0.1,"black spot, petrol station, app, error, time, Spoke, assistants, shop, internet, dogs, car, pump"
94,2018-11-28 19:42:13,Mui7087,True,Temperamental,So. Went to my local BP went  through process of fueling my car (after getting confirmation that £100 would be held) only for the security guard to tell me the app wasn’t working and I’d have to go in and pay at the kiosk.   Fortunately I had my card with me. I asked the attendant what would have happened had I not had my card and was told I would be reported for having no means of payment!!!! Not my fault.   These glitches need sorting or abandon the app!,1,"{'id': 6057955, 'body': ""Hi there. Sorry you've had a couple of issues at your local BP. Please can you drop our support team a quick email with the location and they'll look into it for you? Their email address is bpmeuk@bp.com Thanks ^AW"", 'modified': '2018-11-22T12:21:36Z'}",So Went local BP went process fueling car getting confirmation would held security guard tell app wasnt working Id go pay kiosk Fortunately I card I asked attendant would happened I card told I would reported mean payment Not fault These glitch need sorting abandon app,mixed,0.7,0.12,0.18,"local BP, security guard, process, car, confirmation, app, kiosk, attendant, means, payment, fault, glitches"
95,2018-11-28 22:21:10,Lastchancebev,False,Needs more work,"This should be great.....sleeping baby in the car, no need to worry I can pay from my seat. Nope. So upon downloading the app I tried the tutorial.....it wouldn’t load. I tried the faq’s.....wouldn’t load either. I go to a station and I fill up expecting to pay for my fuel only to discover I have to book the pump in advance like in some third world country. I try again thinking this time I’ll get it to work.....book my slot and it’ll work seamlessly. Doesn’t even recognise I’m at a station. Lots of closing and refreshing and still nothing. Lots of beeping from the queue behind me so I drive off. Waste of time.....I’ll just continue to use the pay at pump at Tesco instead.",1,"{'id': 6180626, 'body': ""Hi. We're really sorry you had trouble using the app. Please drop our support team a line at bpmeuk@bp.com and they'll take a look into what happened for you. Thanks ^AW"", 'modified': '2018-11-30T12:20:35Z'}",This greatsleeping baby car need worry I pay seat Nope So upon downloading app I tried tutorialit wouldnt load I tried faqswouldnt load either I go station I fill expecting pay fuel discover I book pump advance like third world country I try thinking time Ill get workbook slot itll work seamlessly Doesnt even recognise Im station Lots closing refreshing still nothing Lots beeping queue behind I drive Waste timeIll continue use pay pump Tesco instead,mixed,0.52,0.08,0.4,"third world country, sleeping baby, car, seat, Nope, app, tutorial, faq, station, fuel, pump, advance, slot, Lots, beeping, queue, Waste, time, pay, Tesco"
96,2018-11-29 11:24:30,Blablabla500,False,Locations do not accept this app,"BP are heavily pushing this app this month and offering cash back with American Express (£10 cash back on £30 purchases made via the app) but the BP station I went to claimed they did not accept app based payments. Firstly the station itself - BP branded - showed up in the app. When I arrived the app showed the location I was at accurately, allowed me to select the pump I was at and it claimed the pump was unlocked for filling and to leave the phone in my car. I filled up with £45 but when getting back in the car the app claimed an error had occurred and I needed to pay in the shop. The attendant then said the location didn't accept app payments, so if course I had to pay by card and missed out on the promised cash back. If a station is BP branded, shows up in the app and even claimed the pump was unlocked, how am I as a customer supposed to know that this is not true? I feel like this app needs a lot more testing and frankly it is highly unfair to be luring people to use it with cash back offers that are impossible to claim on!",2,"{'id': 6180647, 'body': ""Hi there. We're really sorry you weren't able to pay with the app. Please can you email our support team at bpmeuk@bp.com and they'll look into it further for you. Thanks ^AW"", 'modified': '2018-11-30T12:22:15Z'}",BP heavily pushing app month offering cash back American Express cash back purchase made via app BP station I went claimed accept app based payment Firstly station BP branded showed app When I arrived app showed location I accurately allowed select pump I claimed pump unlocked filling leave phone car I filled getting back car app claimed error occurred I needed pay shop The attendant said location didnt accept app payment course I pay card missed promised cash back If station BP branded show app even claimed pump unlocked I customer supposed know true I feel like app need lot testing frankly highly unfair luring people use cash back offer impossible claim,negative,0.98,0.02,0.0,"American Express, BP station, app payments, cash, £30 purchases, location, pump, filling, phone, car, error, shop, attendant, course, customer, testing, people, offers"
97,2018-11-30 13:40:28,somerandomguy,False,WHAT a colossal pain,"Question after question to register. A convoluted process to register your Nectar card, including EIGHT CAPTCHAs, a giant cookie warning from Nectar — and it STILL hasn’t attached the card. Why not just ask me to TYPE IN THE NUMBER ON THE FRONT OF THE CARD — or are BP planning to make using a Nectar card at the checkout this awkward too?. On to adding payment details: the App Store listing claims Apple Pay support, but there is no option — just entering a card manually or adding a fuel card. Why say it supports Apple Pay and then hide it?. I have no idea how much more of a pain this is going to be to actually USE. I suspect I’ll use it once to get the Amex cashback and then delete it — or just go to a garage that has pay at pump, which BP don’t seem to want to bother with anywhere around here!. Oh, and you can’t register an Amex card anyway, as it only accepts 3 digit CVVs and Amex uses 4. Did ANYBODY even BOTHER to test this before releasing it?",1,,Question question register A convoluted process register Nectar card including EIGHT CAPTCHAs giant cookie warning Nectar STILL hasnt attached card Why ask TYPE IN THE NUMBER ON THE FRONT OF THE CARD BP planning make using Nectar card checkout awkward On adding payment detail App Store listing claim Apple Pay support option entering card manually adding fuel card Why say support Apple Pay hide I idea much pain going actually USE I suspect Ill use get Amex cashback delete go garage pay pump BP dont seem want bother anywhere around Oh cant register Amex card anyway accepts digit CVVs Amex us Did ANYBODY even BOTHER test releasing,mixed,0.8,0.11,0.09,"giant cookie warning, Apple Pay support, convoluted process, EIGHT CAPTCHAs, payment details, App Store, 3 digit CVVs, Amex cashback, fuel card, Nectar card, Amex card, Question, STILL, NUMBER, THE, FRONT, BP, checkout, option, idea, pain, garage, pump, ANYBODY"
98,2018-11-30 21:05:47,123Jet123,False,Full of bugs,"Seems like great idea but lots of trouble getting it set up. Scanned in Amex card based on their £10 off offer. Declined to accept 4 digit cvv. When I keyed in the account number rather then using their scan, it worked fine so I thought. Fully accepted but expiry date of card on app showed incorrect date. Deleted card and re-input making absolutely sure expiry correct. Again security checks accepted - but app still shows wrong expiry!. Then put in Nectar, accepted. Closed app and reopened - Nectar no longer linked!. Checked other feedback and see some garages decline after filled up as not using app despite being on app as accepting! So it seems you need to go in first, join the queue, find if accepted, then fill up if you want to collect the £10 Amex reward. Doesn’t anyone check these apps before launching? I will not be wasting any more time, shame as idea good.",1,,Seems like great idea lot trouble getting set Scanned Amex card based offer Declined accept digit cvv When I keyed account number rather using scan worked fine I thought Fully accepted expiry date card app showed incorrect date Deleted card reinput making absolutely sure expiry correct Again security check accepted app still show wrong expiry Then put Nectar accepted Closed app reopened Nectar longer linked Checked feedback see garage decline filled using app despite app accepting So seems need go first join queue find accepted fill want collect Amex reward Doesnt anyone check apps launching I wasting time shame idea good,mixed,0.72,0.13,0.15,"£10 off offer, 4 digit cvv, account number, incorrect date, security checks, other feedback, £10 Amex reward, expiry date, wrong expiry, great idea, Amex card, lots, trouble, scan, app, Nectar, garages, queue, time"
