,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
22,2019-11-13 17:37:25,CynthiaHD,False,I *HATE* having to use an app to get my discount!,"1) Life is already much too complicated and overly tech dependent. My card was simple and 100% effective. I would be okay with having an app as an option along with card use for those that wished to. 2) Apparently you’re either not aware that not every person who needs to buy gas has a smartphone, knows how to use a smart phone, or has unlimited and universally accessible WiFi or you just don’t care about people who can’t use or afford them. To keep my phone bill as low as possible, I have a “pay as you go plan” and often can’t use apps when I don’t have a WiFi connection. This is an absolutely classist system for providing a “benefit” to your customers. You seem to want us to be more loyal to you than you’re willing to be to us.",1,"{'id': 11959947, 'body': ""Thanks for your feedback - we apologize for your experience. We very much value your business and hope to keep you as a loyal consumer. We're sorry that you're unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support Team\r"", 'modified': '2019-11-20T18:41:22Z'}",Life already much complicated overly tech dependent My card simple effective I would okay app option along card use wished Apparently youre either aware every person need buy gas smartphone know use smart phone unlimited universally accessible WiFi dont care people cant use afford To keep phone bill low possible I pay go plan often cant use apps I dont WiFi connection This absolutely classist system providing benefit customer You seem want u loyal youre willing u,mixed,0.41,0.14,0.45,"smart phone, accessible WiFi, phone bill, WiFi connection, classist system, card use, Life, app, option, person, gas, smartphone, people, pay, benefit, customers"
23,2019-11-15 17:59:02,RunTheNet,False,Great App for Cold Weather and Safety!,"Overall, this app is working well.  You can set up multiple payment types (credit cards, debit cards, PayPal, etc), which provides flexibility.  Paying for gas is a simple wizard process to select the pump, payment type, the purchase, all while sitting in your car.  For cold or inclement weather, this avoid the hassle of standing at the pump to go through the credit card process, or even running inside to pay.  Similarly, this provides for a further level of safety in that you can leave your credit/debit cards in the card, and focus on pumping the gas.",5,"{'id': 12168453, 'body': 'Thanks for taking the time to leave a review! We appreciate your feedback. - BPme Support Team', 'modified': '2019-12-02T21:32:43Z'}",Overall app working well You set multiple payment type credit card debit card PayPal etc provides flexibility Paying gas simple wizard process select pump payment type purchase sitting car For cold inclement weather avoid hassle standing pump go credit card process even running inside pay Similarly provides level safety leave creditdebit card card focus pumping gas,mixed,0.5,0.0,0.5,"simple wizard process, multiple payment types, credit card process, credit cards, debit cards, inclement weather, app, PayPal, flexibility, gas, pump, purchase, cold, hassle, level, safety"
24,2019-11-15 22:41:43,Jmisiak19,False,50/50,"So far so good, super easy to pull up and unlock the pump. I hate having to go inside to prepay, this keeps everything super simple!!! And simple rewards every time, no more waiting to use 1 reward every few months. I have only 2 issues..... not every station is the same. 1 station I visit debits my account $100 every time I use the app, I then have to wait several days for the proper monetary transaction to process. Secondly, if you are planning to go inside for a purchase, you have to pay for that separately. I would prefer being able to unlock at the pump, and include my pop, snacks purchase on the same ticket.",3,"{'id': 12168768, 'body': 'Thanks for taking the time to leave a review! We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Should you need assistance in the future, please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. - BPme Support Team\r', 'modified': '2019-12-02T22:01:41Z'}",So far good super easy pull unlock pump I hate go inside prepay keep everything super simple And simple reward every time waiting use reward every month I issue every station station I visit debit account every time I use app I wait several day proper monetary transaction process Secondly planning go inside purchase pay separately I would prefer able unlock pump include pop snack purchase ticket,mixed,0.35,0.01,0.64,"proper monetary transaction, pop, snacks purchase, simple rewards, same ticket, pump, everything, 1 reward, 2 issues, station, account, app"
25,2019-11-17 23:31:34,Z1701,False,Absolutely horrible,"The whole process is convoluted. First the amount of security in this app, exceeds my banking app. A 10 character password followed by MFA via text and then a pin. Simply ridiculous. Then, I have to sit in my car and hope I have good signal in order to start fueling. That took almost 2 minutes just me sitting in my car waiting for the app. There are some things that aren’t optimized by using a phone and paying for gas is one of them. Do you know how easy Shell makes it? All you do is swipe your credit card and boom the rewards are there. I only downloaded this app because Amex had a discount promo. I will be deleting it and use Shell exclusively from now on - it is so much easier to use.",2,"{'id': 11983074, 'body': ""Thank you for providing feedback. We very much value your business and hope to keep you as a loyal consumer. We're sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support Team\r\n"", 'modified': '2019-11-21T23:04:22Z'}",The whole process convoluted First amount security app exceeds banking app A character password followed MFA via text pin Simply ridiculous Then I sit car hope I good signal order start fueling That took almost minute sitting car waiting app There thing arent optimized using phone paying gas one Do know easy Shell make All swipe credit card boom reward I downloaded app Amex discount promo I deleting use Shell exclusively much easier use,mixed,0.38,0.1,0.52,"10 character password, good signal, credit card, discount promo, banking app, process, amount, security, MFA, text, pin, order, 2 minutes, things, phone, gas, Shell, rewards, Amex"
26,2019-12-08 09:57:12,Patrick Karney,False,"New App, No Points, Jo Rewards, No Cust Service","Are used to love going to BP, especially because I got BP rewards & use Gas Buggy & it is Highly featured in GETUPSIDe app. Plus, excited with the Nistalgia of Amaco Resurgence in Chicagoland.  However this new App, I have filled up 10 time not one point, not one cent off.  The app has all my pertinent info, I put my rewards in at pump or desk: nothing. Tried calling ‘customer service’, no humans, all automation, all on hold, no remedy.  If someone reaches out to me and get my Rewards active on account & app. Till the , I’m frustrated & done, will but be Fueling & Purchasing elsewhere until Someone contacts me & fixes this issue.  If so I’ll change this review.  If nobody reaches out to fix this issue, then anyone who can read this take heed & BP deserves the 1star along with the absent customer service.",1,"{'id': 12299135, 'body': 'Thank you for your comments.  We are eager to continue to evolve our BPme Rewards program to help meet the demands of important consumers like you. We’re sorry we didn’t meet the mark thus far and we hope that we can continue to earn your business.\n\nPlease keep in mind that accounts from the old Driver Rewards accounts are no longer active, and that you need to spend $100 on fuel in at participating BP and Amoco stations to receive rewards during the next month. If you are using a new BPme account and have reached the fuel spend threshold, please contact our help desk by calling 1-800-333-3991 6am-7pm CST, or vial email at bpconsumer@bp.com at any time. - BPme Support Team', 'modified': '2019-12-09T17:40:15Z'}",Are used love going BP especially I got BP reward use Gas Buggy Highly featured GETUPSIDe app Plus excited Nistalgia Amaco Resurgence Chicagoland However new App I filled time one point one cent The app pertinent info I put reward pump desk nothing Tried calling customer service human automation hold remedy If someone reach get Rewards active account app Till Im frustrated done Fueling Purchasing elsewhere Someone contact fix issue If Ill change review If nobody reach fix issue anyone read take heed BP deserves star along absent customer service,mixed,0.42,0.08,0.5,"absent customer service, Gas Buggy, Amaco Resurgence, pertinent info, GETUPSIDe app, new App, BP rewards, Nistalgia, Chicagoland, 10 time, one, pump, desk, humans, automation, hold, remedy, account, issue, review, nobody, heed, 1star"
27,2019-12-09 01:15:11,Pass0ver_this_app,False,Won’t connect so what’s the point?,Downloaded this app and have been able to use it a few times however recently the app will not allow me to use my finger ID. I did not remember my password so I had to reset it without WiFi burning my data. Tonight I was on way home from work and tried to get fuel—finger ID wasn’t working and I couldn’t login. Reset password AGAIN and had to use cellular data to check email then had to check another email for a pin # and even with those it will not login. I stopped carrying my bp card because the app had been working. Now it won’t even connect over WiFi. Been a loyal BP customer for years but this is absurd. Very disappointed and very glad I stopped for fuel AFTER work and not before!!!,1,"{'id': 12299233, 'body': 'Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. - BPme Support team', 'modified': '2019-12-09T17:50:01Z'}",Downloaded app able use time however recently app allow use finger ID I remember password I reset without WiFi burning data Tonight I way home work tried get fuelfinger ID wasnt working I couldnt login Reset password AGAIN use cellular data check email check another email pin even login I stopped carrying bp card app working Now wont even connect WiFi Been loyal BP customer year absurd Very disappointed glad I stopped fuel AFTER work,mixed,0.87,0.04,0.09,"loyal BP customer, bp card, finger ID, password AGAIN, cellular data, AFTER work, app, WiFi, way, fuel, email, years"
28,2019-12-30 21:43:20,akgraham7,False,Why aren’t Current Gas Prices listed??,"I was excited for the new app. It took me almost 30 mins to get it to set up my payment card. It ended up being a security issue with my card but there was no way from the BP end to contact anyone at the time to do it. And no way to get the discounted price without the payment set up. Another bigger issue is that on Speedway, we can see the current prices at any station anywhere on their locator. I cannot find anywhere in the BP app where it shows the CURRENT GAS PRICES, not even on the STATION LOCATOR page. I also cannot make a list of Favorite Stations near me or the ones I would use when traveling multiple times a month between home & Wauwatosa or Indianapolis to take my son to college & visit my Grandbabies. I normally plan my trips to land my fill-ups based on current prices. If I can’t find the prices at BP stations, I will just keep my gas stops at Speedway.",3,"{'id': 12692580, 'body': 'Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers.\n\nIf you encounter further technical issues, please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST, or via email at bpconsumer@bp.com at anytime.', 'modified': '2020-01-02T18:48:57Z'}",I excited new app It took almost min get set payment card It ended security issue card way BP end contact anyone time And way get discounted price without payment set Another bigger issue Speedway see current price station anywhere locator I cannot find anywhere BP app show CURRENT GAS PRICES even STATION LOCATOR page I also cannot make list Favorite Stations near one I would use traveling multiple time month home Wauwatosa Indianapolis take son college visit Grandbabies I normally plan trip land fillups based current price If I cant find price BP station I keep gas stop Speedway,mixed,0.32,0.29,0.39,"STATION LOCATOR page, CURRENT GAS PRICES, gas stops, current prices, new app, security issue, bigger issue, Favorite Stations, BP app, BP stations, payment card, 30 mins, way, end, time, list, home, Wauwatosa, Indianapolis, son, college, Grandbabies, trips, fill-ups"
29,2020-01-11 23:27:36,Lilbearmi,False,Individual results may vary,"In general, the app works well, the individual location participation makes it sad. The premise I was led to believe was that, if I linked my BP gas card to the app, discounts would be treated as they are at the pump, BP cards are treated as cash sales, thus the discount would be off of cash prices. This is true in some stations, but not all! My most recent purchase was using a 10¢ discount, but the discount was taken off of the credit price, so, the actual discount compared to the cash price was a whopping 2¢!. Corporate needs to get all of its franchise players on the same page, to make the usefulness of the app more appealing.",5,"{'id': 12888928, 'body': 'Hi there - We are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. - BPme Support Team\r\n', 'modified': '2020-01-13T15:46:58Z'}",In general app work well individual location participation make sad The premise I led believe I linked BP gas card app discount would treated pump BP card treated cash sale thus discount would cash price This true station My recent purchase using discount discount taken credit price actual discount compared cash price whopping Corporate need get franchise player page make usefulness app appealing,mixed,0.56,0.08,0.36,"individual location participation, BP gas card, BP cards, cash sales, cash prices, recent purchase, credit price, franchise players, same page, actual discount, 10¢ discount, app, premise, discounts, pump, stations, Corporate, usefulness"
30,2020-01-22 21:27:04,KittKatt302,False,Slightly disappointed,I liked the app & using it is very easy. The downfall of this app is that it takes extra money off the card to secure a payment. The example is if I put the exact amount of cash on a pre paid card...the BP app will take the entire funds to secure the payment. Just to let you know...I wasn’t able to get any gas at all afterwards. That’s totally not fair or right!! The funds eventually appeared back on the card but I wasn’t able to use the card because the same thing would happen again. So instead...I should have just used cash from the very beginning. This needs to be fixed or adjusted somehow or some type of way so that stuff like this will not continue when you’re down to your last & just want to get gas.,3,"{'id': 13083303, 'body': ""Sorry to hear of your experience. We'd love to look into this for you. Please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. We appreciate your loyalty and patience in getting this resolved. - BPme Support Team\r\n"", 'modified': '2020-01-23T15:06:42Z'}",I liked app using easy The downfall app take extra money card secure payment The example I put exact amount cash pre paid cardthe BP app take entire fund secure payment Just let knowI wasnt able get gas afterwards Thats totally fair right The fund eventually appeared back card I wasnt able use card thing would happen So insteadI used cash beginning This need fixed adjusted somehow type way stuff like continue youre last want get gas,mixed,0.56,0.08,0.36,"extra money, exact amount, same thing, entire funds, BP app, downfall, card, payment, example, cash, gas, beginning, type, way, stuff"
31,2020-02-03 21:16:56,D0OM63,False,So simple and user friendly,"Downloaded this App to get a one time CC perk and now using it regularly.  Offered a 5 cents per gallon discount to start.  If you spend $100 in a month you get the discount for the next month.  Visual that shows where you are to the goal as well.  When you stop at station with “enabled” pumps you can order your gas from inside your car, select pump and payment method and pump adjusts prices, leave phone in car and get out to pump.   Has receipts too if you need them.",5,"{'id': 13295136, 'body': ""Thanks for sharing your experience! Glad to hear you're enjoying the app. - BPme Support Team\r"", 'modified': '2020-02-04T20:08:25Z'}",Downloaded App get one time CC perk using regularly Offered cent per gallon discount start If spend month get discount next month Visual show goal well When stop station enabled pump order gas inside car select pump payment method pump adjusts price leave phone car get pump Has receipt need,positive,0.13,0.3,0.57,"one time CC perk, enabled” pumps, payment method, gallon discount, next month, pump adjusts, App, 5 cents, goal, station, gas, car, prices, phone, receipts"
32,2020-03-23 23:51:10,Dillydally213,False,It does not always work.,"Today, March 23, 2020. There was a problem when I used the app today in Rosemount, MN. I suspect that the pump I was using did not reset completely after the previous transaction.  When I received a message on the app that the pump was ready, it didn’t work. I tried to run the app a 2nd time from my phone, and it never connected. Lastly, I closed the app on my phone and turned my phone completely off.  I then went to the pump and pushed the cancel button and waited for the pump to reset. Next, I powered up my phone and was able to use the app successfully, but that is a lot of monkey-business to use this app. I would have left my feedback related to this transaction from the app itself, but it timed out; so I am leaving feedback/ a review here (typed quickly on my phone) because it is the best that I could accomplish.",1,"{'id': 14248415, 'body': ""Hi Dillydally213, we're sorry to hear about your experience. If you are still having trouble, you might be encountering a known log-in error that is affecting a small amount of new members. We are currently working on a resolution, but if you would like to get immediate assistance, please reach out to our help desk at 1-800-333-3991. Thanks, BPme Team"", 'modified': '2020-03-25T20:31:31Z'}",Today March There problem I used app today Rosemount MN I suspect pump I using reset completely previous transaction When I received message app pump ready didnt work I tried run app nd time phone never connected Lastly I closed app phone turned phone completely I went pump pushed cancel button waited pump reset Next I powered phone able use app successfully lot monkeybusiness use app I would left feedback related transaction app timed I leaving feedback review typed quickly phone best I could accomplish,mixed,0.79,0.01,0.2,"cancel button, previous transaction, March, problem, app, Rosemount, MN., pump, message, phone, lot, monkey-business, feedback, review"
33,2020-04-01 10:45:56,Hopeful6,True,Inconsistent,"I have had problems linking pump to phone, sometimes it works sometimes it doesn’t on my Apple I7. I was just recently rejected from using the BP credit card linked with BPme app. I then took the card from my wallet, the one rejected, and successfully made the gas transaction. I have always been using this credit card within the app with no prior problem. This app takes more time then if I went to the pump with my BP credit card. Thinking about dropping the app. After finally contacting a rep for the BPme app, I was told that they were having problems with there own BP credit cards. The issue is now resolved and is working again.",4,"{'id': 14290562, 'body': ""Great! Glad to hear you're able to use the app! - BPme Support Team\n"", 'modified': '2020-03-27T15:48:10Z'}",I problem linking pump phone sometimes work sometimes doesnt Apple I I recently rejected using BP credit card linked BPme app I took card wallet one rejected successfully made gas transaction I always using credit card within app prior problem This app take time I went pump BP credit card Thinking dropping app After finally contacting rep BPme app I told problem BP credit card The issue resolved working,mixed,0.77,0.06,0.17,"BP credit cards, gas transaction, prior problem, BPme app, problems, pump, phone, Apple, wallet, time, rep, issue"
34,2020-04-03 13:17:52,Kurt01,False,Great when it works,"Nice... when it works, which in my experience so far is only about 50% of the time. When it doesn’t work I get out of my vehicle and insert my credit card the old fashioned way (before BPme). Fortunately, it recognizes my 5 cents discount, which is good, but that transaction never show up in my history. I've been using the app for about 3 months now. I've also had to re-add my credit card at least twice. When it does work, I love it, it's very convenient. Please get these bugs fixed!",5,"{'id': 14497963, 'body': ""Hi Kurt01, thanks for the feedback. We're sorry to hear about your experience. Your transaction history is saved in BPme and can be viewed in your Purchase History section of the app. To view them, go to the Account section from the main menu. However, there is a known issue and the history may not appear. You can call our support team at 800-333-3991 and they can provide this detail to you. Don't worry-linked card transactions still count towards the monthly threshold. Thanks! BPme Team"", 'modified': '2020-04-06T19:40:46Z'}",Nice work experience far time When doesnt work I get vehicle insert credit card old fashioned way BPme Fortunately recognizes cent discount good transaction never show history Ive using app month Ive also readd credit card least twice When work I love convenient Please get bug fixed,mixed,0.41,0.06,0.53,"credit card, old fashioned, 5 cents discount, experience, time, vehicle, BPme, transaction, history, app, 3 months, bugs"
35,2020-04-27 11:51:30,shida35,False,Decent App,"It’s an okay app! Took me forever set up, and when i finally got things working I was still very confused on how it worked! Love the concept of not having to so hand to hand  payment, especially during this time, but I don’t like that you can not choose your gas amount! I live in a state where gas stations are full service so my gas is pumped for me! The attendants will often walk away to help other customers, so if you’re not paying attention you could end up  with a full tank when all you wanted was 20 worth of gas!!!!!!  I will only be using the app when I  know I’m going to fill up!! If I can’t punch in the amount I want, it’s useless!",3,,Its okay app Took forever set finally got thing working I still confused worked Love concept hand hand payment especially time I dont like choose gas amount I live state gas station full service gas pumped The attendant often walk away help customer youre paying attention could end full tank wanted worth gas I using app I know Im going fill If I cant punch amount I want useless,mixed,0.58,0.07,0.35,"full service, other customers, full tank, okay app, gas stations, gas amount, Took, things, concept, payment, time, state, attendants, attention, 20 worth"
36,2020-05-16 10:59:59,Tug o war,False,"Good, but improvements could help","Overall, I love being able to use the app on my phone instead of at the pump, especially when the weather is bad. One enhancement would be the ability to add favorites. I almost always get gas from the same station. It’s annoying to have it have to find my station when it’s almost always the same. Also, some kind of BPfamily would be nice. My husband and I always have rewards but because of my daughters car and miles driven, she doesn’t. Some way to earn and redeem rewards as a family but still have individual access/accounts would be great!",3,,Overall I love able use app phone instead pump especially weather bad One enhancement would ability add favorite I almost always get gas station Its annoying find station almost always Also kind BPfamily would nice My husband I always reward daughter car mile driven doesnt Some way earn redeem reward family still individual accessaccounts would great,mixed,0.21,0.03,0.76,"One enhancement, individual access/accounts, same station, app, phone, pump, weather, ability, favorites, gas, kind, BPfamily, husband, rewards, daughters, miles, way"
37,2020-06-17 16:14:37,Brionté,False,Why complicate things?,"At BP I used to be able to enter my number or swipe my loyalty card at the pump. I cannot do that any longer. Why? I have to download this app and use it to pay. Or use it to link my cards so that the discount applied automatically. The latter wasn’t clear until I tried paying at the pump a second time (worked fine only once, a problem that BP acknowledges is common but apparently won’t fix). After calling my banks, I tried removing all my cards and adding them back but could not add anything back; kept getting an error message. So I called customer service which says it flagged my account for fraud but cannot explain why. That’s why I can’t make payments in the app. The rep informed me that I should just pay at the pump (then why have an app?!?!), and as long as my cards are linked to my loyalty account the discounts will apply. But of course, now I can’t add any of my cards. The app just says there is an error. Over and over again. I am over it. Why over complicate things with unnecessary tech?. Edit: The ALT ID option is missing from most pumps. I used to be able to press cancel and get it to come up but at least in my area, since the program changed, it doesn’t work anymore.",1,"{'id': 16075733, 'body': 'Hi Brionté, thanks for your updated review. The ALT only works at participating BPme sites. Our support team can walk you through verifying site participation as well as setting up and using your ALT ID on site. Please contact them at 800-333-3991 for assistance. Thanks, BPme Team', 'modified': '2020-06-18T14:32:02Z'}",At BP I used able enter number swipe loyalty card pump I cannot longer Why I download app use pay Or use link card discount applied automatically The latter wasnt clear I tried paying pump second time worked fine problem BP acknowledges common apparently wont fix After calling bank I tried removing card adding back could add anything back kept getting error message So I called customer service say flagged account fraud cannot explain Thats I cant make payment app The rep informed I pay pump app long card linked loyalty account discount apply But course I cant add card The app say error Over I Why complicate thing unnecessary tech Edit The ALT ID option missing pump I used able press cancel get come least area since program changed doesnt work anymore,negative,1.0,0.0,0.0,"The ALT ID option, loyalty card, customer service, unnecessary tech, most pumps, BP acknowledges, error message, loyalty account, number, app, cards, discount, problem, banks, fraud, payments, rep, course, things, Edit, area, program"
38,2020-06-24 22:15:04,Mousy5,False,New App 👎🏻👎🏻👎🏻,"I loved the old app. I never ever had a problem with it. First, when I installed the new app it did load correctly and it took numerous calls to even get it installed. Second, it took over 2 months for me to be able to use the new app because it would not let me use my BP credit card. Third, I was using the app and not getting my credits. Forth, is now when I use the app with my BP credit card I’m charged the credit card price instead of the cash. I went back to just using my credit card and deleting the app. The customer service is horrible and no one gives you the same answer or even helps you. It is much easier using the credit card. Sad because I use to love using the app.",2,"{'id': 16493378, 'body': 'Hi Mousy5,  Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team', 'modified': '2020-07-08T19:36:10Z'}",I loved old app I never ever problem First I installed new app load correctly took numerous call even get installed Second took month able use new app would let use BP credit card Third I using app getting credit Forth I use app BP credit card Im charged credit card price instead cash I went back using credit card deleting app The customer service horrible one give answer even help It much easier using credit card Sad I use love using app,mixed,0.65,0.05,0.3,"BP credit card, credit card price, numerous calls, customer service, same answer, old app, new app, problem, 2 months, credits, Forth, cash, one"
39,2020-07-14 14:18:28,Casey2929,False,Very Convenient,"I find the app to be a convenient method to find BP gas stations and pay for fuel. I would like to be able to use Harris Teeter fuel reward points when using the app to pay for gas. I would also like to be able to add BP gift cards as a payment method. I’ve used $75 in gift cards last week and my driving pattern will be like this for a few weeks, but not being able to link the cards doesn’t allow me to take advantage of the discount when using the app.",5,"{'id': 16815955, 'body': 'Hi Casey2929, thanks for the review! BPme currently accepts PayPal and all major credit and debit cards including BP credit cards, Visa, Mastercard, AMEX, and Discover. BPme currently does NOT accept fleet cards, gift cards, PIN only debit and pre-paid debit cards. BP continues to review support for additional payment options and will continue to work towards expanding payment options through BPme.\r Thank you, BPme Team', 'modified': '2020-07-22T19:09:12Z'}",I find app convenient method find BP gas station pay fuel I would like able use Harris Teeter fuel reward point using app pay gas I would also like able add BP gift card payment method Ive used gift card last week driving pattern like week able link card doesnt allow take advantage discount using app,positive,0.05,0.02,0.93,"Harris Teeter fuel reward points, BP gas stations, BP gift cards, convenient method, payment method, driving pattern, app, weeks, advantage, discount"
40,2020-07-27 17:45:58,Monstersoles1111,False,Not working when adding a new card,"I was at the pump to fill up gas today. For some weird reason the Amex card I stored in the app before was gone. I did not know what’s happened thought it was erased maybe due to this app’s recent update. I thought it’s not that of a big deal then I can simply just re-add the card back to the app to pay. Then I figured I was totally wrong. At the pump, I tried to add my Amex card more than 20 times, every time it will say “there’s something wrong” so the card cannot be added for payment. This is so embarrassing that I had to pull my car to the parking lot and play with this dumb app thought that was something I did wrong. BP, just fire the ones designed this app then you won’t lose business with ordinary customers. Thank you!",1,"{'id': 16987614, 'body': 'Hi Monstersoles1111, We are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further.\r Thanks, BPme Team\n', 'modified': '2020-07-30T19:12:05Z'}",I pump fill gas today For weird reason Amex card I stored app gone I know whats happened thought erased maybe due apps recent update I thought big deal I simply readd card back app pay Then I figured I totally wrong At pump I tried add Amex card time every time say there something wrong card cannot added payment This embarrassing I pull car parking lot play dumb app thought something I wrong BP fire one designed app wont lose business ordinary customer Thank,mixed,0.68,0.07,0.25,"weird reason, recent update, big deal, parking lot, ordinary customers, Amex card, dumb app, pump, gas, something, payment, BP, business"
41,2020-07-31 18:24:55,Hikaru fan,False,Doesn’t work well,"I love the idea, but every time I’ve tried using it ... it stalls, disconnects, have to sign in again, this repeats several times, then it might work after that. Usually have to re-enter CC info or PayPal a few times as well, then it finally says it connects, then while you are filling up ... it says there is a problem again. Please fix/update or I’m deleting it. Customer service is non-existent. That’s why I’m writing review here... hoping for an update. 🙏🏻. It’s a shame because I’m a health care worker on frontlines, and thought this would be convenient , but instead I have to stand there and play with my phone for about 5 minutes before I can even pump. I could have been pumped and gone twice already. 😒 please fix!",1,"{'id': 17099860, 'body': 'Hi Hikaru, Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers.\r Our support team is here to help and can be reached at 800-333-3991. Thanks, BPme Team\n', 'modified': '2020-08-05T13:16:35Z'}",I love idea every time Ive tried using stall disconnect sign repeat several time might work Usually reenter CC info PayPal time well finally say connects filling say problem Please fixupdate Im deleting Customer service nonexistent Thats Im writing review hoping update Its shame Im health care worker frontlines thought would convenient instead I stand play phone minute I even pump I could pumped gone twice already please fix,mixed,0.66,0.05,0.29,"health care worker, CC info, Customer service, idea, disconnects, PayPal, problem, review, update, shame, frontlines, phone, 5 minutes"
42,2020-08-20 17:21:35,Blizzard gurl,False,The app is great but no discount,"The app is great, always picks up the correct station and unlocks the gas pump. The only issue is, paying is always credit, even when using PayPal as a payment. The BP Stations always charge 10 cents per gallon when using the app. There is no way around it, so I end up paying 5 cents more a gallon since the discount is only 5 cents. I am not sure why BP has the app, if they have a 10 cent discount, then it would be great, at least this way I am paying what a cash paying customer is paying and not 5 cents more. Another gas company allows you to pay the same amount as cash by using their app. I use PayPal to pay. It’s not PayPal credit, it is the money I have in my account with PayPal.",3,,The app great always pick correct station unlocks gas pump The issue paying always credit even using PayPal payment The BP Stations always charge cent per gallon using app There way around I end paying cent gallon since discount cent I sure BP app cent discount would great least way I paying cash paying customer paying cent Another gas company allows pay amount cash using app I use PayPal pay Its PayPal credit money I account PayPal,mixed,0.22,0.15,0.63,"The BP Stations, correct station, gas pump, paying customer, gas company, same amount, 10 cent discount, PayPal credit, app, issue, payment, 10 cents, gallon, way, 5 cents, cash, money, account"
43,2020-10-20 02:05:55,burkpd01,False,BPFuel Prices  With the app and a credit card.,"BP is not the least expensive place to get gas. However I have had a BP card for years and recently I downloaded the app on my phone. I get $.10 discount per gallon just because I have the credit card, and another five cents as long as I spend $100 a month, which is not hard at all. I have quite a few fuel apps downloaded and some are used regularly. However I do use the BP app more because even though BPs fuel prices are a little bit higher usually than others, with the $.15 discount the price usually beats everyone else. And I also know that I’m getting a little bit better fuel that I may be getting at the local corner Joe’s gas station.",5,,BP least expensive place get gas However I BP card year recently I downloaded app phone I get discount per gallon I credit card another five cent long I spend month hard I quite fuel apps downloaded used regularly However I use BP app even though BPs fuel price little bit higher usually others discount price usually beat everyone else And I also know Im getting little bit better fuel I may getting local corner Joes gas station,mixed,0.45,0.02,0.53,"local corner Joe, BPs fuel prices, expensive place, credit card, fuel apps, BP card, gas station, BP app, years, phone, discount, gallon, others, everyone"
44,2020-10-29 23:49:18,Small Golfer,False,Debit card is credit price on the app,"I recently emailed BP about why I’m paying credit card prices at the pump even though I have my debit card on file. The pump says debit same as cash. They responded and said it will be a credit card purchase. That’s a sham to people using the app if they have a debit card on file and expecting the cash price. I hope others are paying attention to the pump price. There’s a big difference in prices between the two. I won’t be using the app anymore, I will just swipe my card to save a lot more money. I’m only giving 3 stars, I like the app function but poor options on allowing a debit card use to get the cash price.",3,,I recently emailed BP Im paying credit card price pump even though I debit card file The pump say debit cash They responded said credit card purchase Thats sham people using app debit card file expecting cash price I hope others paying attention pump price Theres big difference price two I wont using app anymore I swipe card save lot money Im giving star I like app function poor option allowing debit card use get cash price,mixed,0.35,0.0,0.65,"credit card purchase, debit card use, credit card prices, big difference, poor options, cash price, pump price, app function, BP, file, sham, people, others, attention, lot, money, 3 stars"
