,date,reviewId,userName,reviewCreatedVersion,content,thumbsUpCount,score,repliedAt,developerResponse,content_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
589,2018-12-25 02:35:21,gp:AOqpTOH1-Cm2f5r1Ldq_gbcKWwI-Js7S72SdYanvWlr05tNU62sjx0bjDgnOzjDeGo9oexw3qRIAvzQbZO8U,Harry Collard,1.38.1,"Does not work. Pulled up at the station and opened the app. Found the station but they it says there is a 'technical glitch' and I can't use the app. What's the point of it if you can't rely on it? What if I didn't have any other form of payment on me? Sort it out, you're useless BP (or whichever company it's contracted out to...)",0,1,2019-01-08 19:33:41,Hi Harry. Sorry you had some issues using the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Does work Pulled station opened app Found station say technical glitch I cant use app Whats point cant rely What I didnt form payment Sort youre useless BP whichever company contracted,negative,1.0,0.0,0.0,"technical glitch, other form, station, app, point, payment, BP, company"
590,2018-12-26 22:14:33,gp:AOqpTOFsBzCffaJGmpA0plqHSwKKL8VDMsuL3fULjBMrh-kD7_vzOL4SCEs3xyGx7_S8K_3ZOidEpMDdDhao,Michael Robinson,1.38.1,This is not ready for use yet. I tried it in London as part of BP Amex offer and the petrol station is not enabled. Waste of time and effort.,1,1,2019-01-08 19:34:33,"Hi Michael. Sorry you couldn't use the app. We're still in the process of rolling out BPme across the UK, so hopefully it will be available near you soon. Thanks ^AW",This ready use yet I tried London part BP Amex offer petrol station enabled Waste time effort,negative,0.76,0.24,0.0,"BP Amex offer, petrol station, use, London, part, Waste, time, effort"
591,2018-12-27 00:47:55,gp:AOqpTOFfuRndYmfxgfRW47BsyBbk6XoGcaTYLQO98EShLM1p-HfwYuQGkRgtEXfQa4kr8ZJfDkHdzljEjeQQ,danny barden,1.38.1,What good is an app that keeps asking you to reset your password! Giving no other options. Total waste of time,1,1,2019-01-08 19:34:56,Hi Danny. Sorry you're having some password problems. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,What good app keep asking reset password Giving option Total waste time,mixed,0.5,0.01,0.49,"other options, Total waste, app, password, time"
592,2018-12-27 02:36:51,gp:AOqpTOE_NRFS7mX3zaFK4teOJB6-VtzwCVOE6ex_FwupY5BXsA3Ymp0-Th53SAk-5vOWj8G3G4gA6uInxqpX,Joanne Stevenson,1.38.1,was good now will not even let me log in,0,2,2019-01-08 19:35:14,Hi Joanne. Sorry you're struggling to login. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,good even let log,positive,0.02,0.01,0.97,
593,2018-12-27 16:30:39,gp:AOqpTOEMjyfwm-EQJpt-0iPKaVjtIp-NpankEkKDrVSJgG3yqREswIUoOP7gHbclnXC4RpLZwrwiYJTmuJAi,Ash Mughal,1.38.1,Extremely poor app... BPme should be ashamed of themselves for churning out such rubbish..I cannot believe how you managed to release this very non functional app! Problems are same as others have reported.,0,1,2019-01-08 19:39:13,Hi Ash. Sorry you don't like the app and had some trouble using it. Our support team might be able to help if you drop them an email at bpmeuk@bp.com Thanks ^AW,Extremely poor app BPme ashamed churning rubbishI cannot believe managed release non functional app Problems others reported,negative,1.0,0.0,0.0,"non functional app, poor app, BPme, rubbish, Problems, others"
594,2018-12-27 17:57:05,gp:AOqpTOEG-vn_Pnk_u-Z8nul4W0PcNZeZGnLunM-T9Tk7su_PNVrxwTbINvJX4bgINssEL-foTLBgjECAEPJJ,clement,1.38.1,some stations still don't work but display the actual logo,0,4,2019-01-08 19:50:05,Hi Clement. Sorry you found this. Please drop our support team an email with the locations and they'll look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW,station still dont work display actual logo,negative,0.65,0.34,0.01,"actual logo, stations"
595,2018-12-28 03:12:35,gp:AOqpTOHWR7FOTwClisMYChalzWyD6R72K2KD-JAP9m6Zs0O8roNEfqxOT5RhmnUr2YpzMbGc_80JAkm38K9t,Asif Hussain,1.38.1,easy to use. doesn't find petrol stations though,0,5,2019-01-08 19:50:27,Sorry you're having trouble finding the stations Asif. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,easy use doesnt find petrol station though,positive,0.0,0.0,1.0,petrol stations
596,2018-12-28 22:00:22,gp:AOqpTOEyy0d1ACUomFLH-6evoiXe4it3YaIurLrcvpJduFObwCU6yNzic3k05vAOxe4b0cKF8hchXIW-uOMg,Ben Gray,1.38.1,Doesn't work. Just left sat in my car like a nob looking at a loading screen,0,1,2019-01-08 19:50:44,Hi Ben. Sorry the app didn't load. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Doesnt work Just left sat car like nob looking loading screen,negative,0.83,0.16,0.01,"loading screen, car, nob"
597,2018-12-29 05:29:17,gp:AOqpTOG5seAyFTvUgjGU6nu7cufhhaSAqZJtMhleek144twZedyS4Vyhy0iUO1wK0mNrRobJd7j_ZcmMJ1HO,Mj Pritchard,1.38.1,"Don't install this it simply does not work. Filled with £30 fuel, suspected it had not worked, so checked with the attendant fortunately I did as I would have driven away without paying with the inevitable outcome of prosecution. I can't stress enough that you should not use this app. The attendant said the app just didn't work.",1,1,2019-01-08 19:51:14,Hi Mj. Sorry the app didn't work for you. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Dont install simply work Filled fuel suspected worked checked attendant fortunately I I would driven away without paying inevitable outcome prosecution I cant stress enough use app The attendant said app didnt work,negative,0.97,0.03,0.0,"inevitable outcome, £30 fuel, attendant, prosecution, app"
598,2018-12-29 06:40:35,gp:AOqpTOEpp78rtb8CYXeUzxRSXmO9Jra0aJK2nFv10YyaOk0eAqG5sHcplcF86ZyrLqnG607u_BpUsRo6UO6_,Robert Grannells,1.38.1,Well the bit I saw seemed to work but not intuitive. Fuelled car thinking id then use the app to pay - oh wait it then reset the pump and still took a card hold while I had to go into the shop to pay. Its harder than just paying by card. Nice idea. Bad execution.,0,3,2019-01-08 19:52:22,Hi Robert. Sorry you had some trouble using the app. When you use BPme you pay for the fuel upfront - hopefully the process will be smoother next time. Thanks ^AW,Well bit I saw seemed work intuitive Fuelled car thinking id use app pay oh wait reset pump still took card hold I go shop pay Its harder paying card Nice idea Bad execution,mixed,0.69,0.06,0.25,"Fuelled car, Nice idea, Bad execution, card hold, bit, app, pump, shop"
599,2018-12-29 18:17:28,gp:AOqpTOEY7jB6VpYBRx3nqN5jW33uSgja4ph7XfO8g3vvrvIG7Kwq9Do4zQgGfOSjPtk04PYC63u-iPUZ6hkK,David Baglietto,1.38.1,"speed.if app will depend in speed of phone. on my ohine its very quick to loaf, fill up qnd get out. save me money (spend less in store) but thats why I moved from Tesco petrol",5,5,2019-01-08 19:52:51,Hi David. Really glad to hear you like the app. Thanks ^AW,speedif app depend speed phone ohine quick loaf fill qnd get save money spend le store thats I moved Tesco petrol,positive,0.06,0.05,0.89,"if app, Tesco petrol, speed, phone, ohine, money, store"
600,2018-12-29 19:22:40,gp:AOqpTOHIOv8CPVlBl7L3lylCGpHJDQ-t4EsdK-RrAEMyuGH_SV__wKUoehkngltPxEuQ__ASwuCx-Jw04ATM,Michael Moore,1.38.1,"waste of time, far too long to get set up, no login with Facebook or google pay option. have uninstalled.",0,1,2019-01-08 19:53:11,Hi Michael. Sorry you've been having trouble using the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,waste time far long get set login Facebook google pay option uninstalled,negative,0.9,0.09,0.01,"google pay option, waste, time, login, Facebook"
601,2018-12-30 00:40:45,gp:AOqpTOE3xio4T0UIyZWTskD-RL7VVbyF_FhKuHZLz8U-zRIYdK8k-3u9CgAH2RYTcLcZCHzi2tB4WQMjf6tl,Mike Walker,1.38.1,"it does not work. Installed to get the Amex offer and then use regularly. It installed fine and easy to set up. However, parked in an enabled BP filling station, logged into the app, found my location and then returned an error when selecting a pump. Rebooted a couple of times and same error. Therefore not able to use the app. Will delete the app and avoid BP if that's the best it can do. Very poor.",11,1,2019-01-08 19:54:35,Hi Mike. We're really sorry the app didn't work. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,work Installed get Amex offer use regularly It installed fine easy set However parked enabled BP filling station logged app found location returned error selecting pump Rebooted couple time error Therefore able use app Will delete app avoid BP thats best Very poor,mixed,0.79,0.03,0.18,"BP filling station, Amex offer, same error, app, location, pump, times"
602,2018-12-30 16:43:44,gp:AOqpTOGtI5s40lpmHAsUvWKwqPAs2OLk8p5Ed-Vtt-sBWhaogQObHrKi1sup1hY1addD_PHHf16i2zbpgQVI,Iain Telfer,1.38.1,"typical poor performance, firstly couldn't find the site, then found and authorised, then took fuel, back in car to confirm payment then fails. So left hanging, went in shop by that time transaction recorded in history. too much stress, not good enough payment screen failure should be handled better.",0,2,2019-01-08 19:55:09,Hi Iain. Sorry you had some issues using the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,typical poor performance firstly couldnt find site found authorised took fuel back car confirm payment fails So left hanging went shop time transaction recorded history much stress good enough payment screen failure handled better,negative,1.0,0.0,0.0,"good enough payment screen failure, typical poor performance, time transaction, site, fuel, car, shop, history, stress"
603,2018-12-31 00:00:31,gp:AOqpTOFE_R31t7W-YzS0aCBLlMjivwCjq_U15NjZbIZAd2JUdXffZoYR0EFARvPrdIJhhLO9i2nb-ISL3tSX,Zurc DC,1.38.1,one way to improve is if it showed the fuel price when selecting the station!,0,4,2019-01-08 19:55:40,Hi Zurc. Thank you for the feedback. We'll take it on board for future versions. Thanks ^AW,one way improve showed fuel price selecting station,neutral,0.04,0.49,0.47,"one way, fuel price, station"
604,2018-12-31 02:30:08,gp:AOqpTOHGC3NNxG9KLruXXrLliE2DdyRtsBwZ2V4gCH_61t7ZoUmWys_710E7y-He3dFvqnP8h6T_uQwQINTN,Kirit Kundu,1.38.1,"Not all pumps at a participating station work and app didn't notify me why pump wasn't fueling. The sign up process had way too many clicks, screens and prompts while only two bits of data were required. The app didn't integrate to my Google wallet and required me to re-enter card details. the auto scan card didn't work. Overall while I was able to get it to work they online-offline experience and first use experience needs work. Seems like the in app feedback screen isn't working too now.",1,3,2019-01-08 20:06:18,Hi Kirit. Sorry you had some trouble with the app. We really value your feedback. If you email our support team at bpmeuk@bp.com they'll take a look into it for you. Thanks ^AW,Not pump participating station work app didnt notify pump wasnt fueling The sign process way many click screen prompt two bit data required The app didnt integrate Google wallet required reenter card detail auto scan card didnt work Overall I able get work onlineoffline experience first use experience need work Seems like app feedback screen isnt working,negative,0.93,0.07,0.0,"auto scan card, first use experience, participating station work, app feedback screen, card details, online-offline experience, many clicks, two bits, Google wallet, pumps, sign, process, screens, prompts, data"
605,2018-12-31 03:04:58,gp:AOqpTOGO58ktDBtTQkMmJgUybOUF803NfaRskTdSg7wxtdcEOKidQJ8JKYQse9JtJ6UogQnep6HQBivafpZm,Dave Rawlinson,1.38.1,"Really poor app. advertised in BP stations with no network signal, app doesnt tell you it needs a network signal it just crashes. If your carrier updates your OS the rubbish app thinks its a new device so won't let you use it. Massive issues with unrecognised passwords, pin etc. DO NOT RELY ON THIS APP IT WILL FAIL YOU. Why, at any point, did no-one ask 'what is the problem we're actually trying to fix'. Instead some exec has thought 'everyone has an app, so we better have one.' Hopeless.",0,1,2019-01-08 20:06:51,Hi Dave. Sorry the app didn't work. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Really poor app advertised BP station network signal app doesnt tell need network signal crash If carrier update OS rubbish app think new device wont let use Massive issue unrecognised password pin etc DO NOT RELY ON THIS APP IT WILL FAIL YOU Why point noone ask problem actually trying fix Instead exec thought everyone app better one Hopeless,negative,0.99,0.01,0.0,"BP stations, network signal, new device, Massive issues, unrecognised passwords, poor app, rubbish app, carrier, OS, pin, point, one, problem, exec"
606,2018-12-31 07:20:48,gp:AOqpTOFzEVnOvK0DGbUtB1a_hzOVk7SabQUG2DxMT-nJMdAmC-33hemig1876xLGPZhOzU0tpayl3QX1knU8,A Google user,1.38.1,"Of all the fuel apps, this one is the absolute worst. It is painfully slow to load and often requires multiple forced closes and re-opening before it loads up properly. The first time I tried to use the app at the pump I was unable to because the service was down. When I did get the app working, the pump stopped dispensing fuel way before it should have even through I had selected to fill up and the app never recognised I had finished fuelling. It also charged me 10x£100 for each failed attempt",0,1,2019-01-08 20:07:13,Hi there. We're really sorry you don't like the app and had this experience. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Of fuel apps one absolute worst It painfully slow load often requires multiple forced close reopening load properly The first time I tried use app pump I unable service When I get app working pump stopped dispensing fuel way even I selected fill app never recognised I finished fuelling It also charged x failed attempt,negative,1.0,0.0,0.0,"multiple forced closes, fuel apps, pump, service, fuelling, attempt"
607,2018-12-31 07:36:48,gp:AOqpTOGWVB31wwf1eS2FqO414ySryN_Pd8Dgu85VpejqFujZ6ZNeridgP1rTLBpoHDG9hgT-fkopZx_tsq4F,Raeesuddin Munawaree,1.38.1,Really poor experience with this app. Went to 2 different stations and both times the transaction was cancelled whilst i was refuelling. The workers at the till said network was down and they could not confirm when it would be fixed. It would have been really helpful to know if there were issues like this when I look for the available stations and not when I get there.,0,1,2019-01-08 20:07:48,Hi Raeesuddin. Sorry you had a bad experience with the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Really poor experience app Went different station time transaction cancelled whilst refuelling The worker till said network could confirm would fixed It would really helpful know issue like I look available station I get,mixed,0.65,0.12,0.23,"poor experience, 2 different stations, available stations, app, transaction, workers, till, network, issues"
608,2018-12-31 16:05:47,gp:AOqpTOGFnezbmS4n4K__WrXg9zFmfw9O4H7N9-Xfp4JnMUMI2Mg9gqKTohGBc78ZxpCnK2mP2_hM2gqsaluU,Paul Hilditch,1.38.1,"App has been updated to add Amex now which is good, and have been able to use successfully. However I can't load any nectar offers in the app even though have a card linked. However one of the main reasons I'll not use the app and still go in to pay is that I normally get a printed voucher with my receipt for extra nectar points next time which I can't get through the app.",26,3,2018-05-21 16:45:57,"Hello Paul, thanks for your review. We are aware of an issue that is impacting some AMEX card holders and are working hard to rectify this with the team at AMEX. We will update you here when this is resolved. In the meantime we apologise for the inconvenience. The BPme team",App updated add Amex good able use successfully However I cant load nectar offer app even though card linked However one main reason Ill use app still go pay I normally get printed voucher receipt extra nectar point next time I cant get app,mixed,0.49,0.18,0.33,"extra nectar points, nectar offers, main reasons, App, Amex, card, voucher, receipt"
609,2018-12-31 23:41:15,gp:AOqpTOFLeQiU2t3GpsmUfoShOoLgPWOZK_Q6Q2T2CGCiscQQHTygqY0q56PL9GdslWAE4LzKpXKCJ-v-k7UT,Zak Darsot,1.38.1,Don't bother. Doesn't work. Doesn't unlock pump.,0,1,2019-01-08 20:08:08,Hi Zak. Sorry you couldn't get the pump unlocked. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Dont bother Doesnt work Doesnt unlock pump,mixed,0.71,0.04,0.25,pump
610,2019-01-01 00:14:11,gp:AOqpTOFOw5drgPFzef8_mmBK1oARYek-Adp7ADo9JXN15EWWjsEzqsvDCf16QyIla-hq7SP4HfD0uOPkDOF2,Sean H,1.36.1,Mathematically Challenged At the point of purchased it warned the fuel amoujt may stop up to 50p less than selected. That was a lie. It stopped at £1.70 less. This means i didn't qualify for my Amex cashback deal. I've been conned!,0,1,2019-01-08 20:08:37,Hi Sean. Sorry the app stopped short and you missed out on the deal. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Mathematically Challenged At point purchased warned fuel amoujt may stop p le selected That lie It stopped le This mean didnt qualify Amex cashback deal Ive conned,negative,0.91,0.08,0.01,"Amex cashback deal, fuel amoujt, point, lie"
611,2019-01-01 01:13:14,gp:AOqpTOGKDb67OcPMgw7-sbd1Vy3h6gm90mY--YRWnHpgoH6dwy0fsJKKxBgpG4hJR_x9wmy4LA3GYkUBrd-g,Martin Leggatt,1.38.1,"Poor quality app, installed on Android phone with payment details, went to pay at pump and after a short wait was told by station staff the BPMe app isn't working.  Later found I was still charged for the fuel even though I hadn't filled up.",0,1,2019-01-08 20:09:01,Hi Martin. Sorry you had trouble with the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Poor quality app installed Android phone payment detail went pay pump short wait told station staff BPMe app isnt working Later found I still charged fuel even though I hadnt filled,negative,1.0,0.0,0.0,"Poor quality app, BPMe app, Android phone, payment details, short wait, station staff, pump, fuel"
612,2019-01-01 01:57:27,gp:AOqpTOHOvOQT9wTN33z08otnZYy9bVFKf-poVmreQXK4cUWjq1dJt--eiBAe08-ncpLbwt8lQvPEc5ETAFze,Majd Al-Najjar,1.38.1,it isn't letting me login. not recommended.,0,1,2019-01-08 20:09:15,Hi Majd. Sorry you're struggling to login. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,isnt letting login recommended,negative,0.86,0.13,0.01,
613,2019-01-01 05:48:04,gp:AOqpTOGnEZfRgrIK8c6uaNcW_Wx0UY1pfICByDeVephMGdJG33QDirj5ccOa_UsJLVtG3uVaNmBLnx6bGzQ6,Mark Johnson,1.38.1,Do not bother installing this app its useless. I installed the app due to my amex offer. I went to two bp petrol station filled up and found the facilities for the app at both petrol station no working.,0,1,2019-01-08 20:09:46,Hi Mark. We're really sorry the app wasn't working at the sites you visited. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Do bother installing app useless I installed app due amex offer I went two bp petrol station filled found facility app petrol station working,negative,1.0,0.0,0.0,"two bp petrol station, amex offer, app, facilities"
614,2019-01-01 07:29:43,gp:AOqpTOFmCk5s09ip0sWWOx3tI3KnBoOvrWX75wjpGMi60QgSVpb2Rg3pw7ozdoKpXUexIw3bS64hzNxA_b--,esther evans,1.38.1,"App doesn't work. I went to an enabled BP station.... Tried to enter pump number and got an error message..... I kept trying, I even tried logging out then in again to no avail. I only went because there was an offer with my Amex card. As I ended up paying in the shop I now have the hassle of having to chase the cashback up myself. What a complete waste of time.",0,1,2019-01-08 20:10:15,Hi Esther. Sorry the app didn't work. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,App doesnt work I went enabled BP station Tried enter pump number got error message I kept trying I even tried logging avail I went offer Amex card As I ended paying shop I hassle chase cashback What complete waste time,negative,0.99,0.01,0.0,"enabled BP station, error message, Amex card, complete waste, App, pump, number, avail, offer, shop, hassle, cashback, time"
615,2019-01-01 21:52:08,gp:AOqpTOEm68WrO0et425GQPAUu6xjX33mU7KW9Hn4p_kXsOtaxmlZ_HbTgVnB_ZMft2pruIWdPatIPfpq6MRH,Robert De Ath,1.38.1,It's so hit and miss whether it works. I either get a technical error after putting fuel in or doesn't work at all. Ive got a BP Fuel card and the last 3 times of use I've had an issue and had to go into the shop. Its supposed to be a faster way to pay. . . .The sooner i get off your badly designed and layed out fuel stations the better!. Sort it out,0,2,2019-01-08 20:10:54,Hi Robert. Sorry you've been having some technical errors. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Its hit miss whether work I either get technical error putting fuel doesnt work Ive got BP Fuel card last time use Ive issue go shop Its supposed faster way pay The sooner get badly designed layed fuel station better Sort,mixed,0.52,0.11,0.37,"BP Fuel card, technical error, last 3 times, faster way, fuel stations, use, issue, shop"
616,2019-01-02 05:24:34,gp:AOqpTOF2czFvUju9xHvZNwKRjsaTLjJa0wlt0SifnqOLqd8sIaa2q2_pcfMzZpv7o9U2OUHHAP7Lz7RxA5eJ,Andrew Norris,1.38.1,Can't add payment card which renders the app totally useless. Installed it to take advantage of AmEx offer. Seems it was just a scam from BP to get people to install their app. As many others report it simply doesn't work. Deleted.,0,1,2019-01-08 20:11:16,Hi Andrew. Sorry you're having trouble adding a payment card. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Cant add payment card render app totally useless Installed take advantage AmEx offer Seems scam BP get people install app As many others report simply doesnt work Deleted,mixed,0.73,0.14,0.13,"payment card, AmEx offer, many others, app, advantage, scam, BP, people"
617,2019-01-02 19:24:48,gp:AOqpTOHbJCpy7MdTdwfABm05nphVNs_8FYaQ6LoejQfWNP5fNenqT0QzXmsEGBqQc9bqRpk3Mhcb9XTn0TiK,Adrian Fruzynski,1.38.1,"It errored on Authenticating Payment. The app specifically says do not leave the station until payment confirmed. So had to go to the station to confirm it has worked. The cashier looked confused, but confirmed that it has in fact worked. Waste of time. Only used it for the Amex offer. Will be deleting soon",3,2,2019-01-08 20:13:14,Hi Adrian. Sorry you had to wait around at the station. Our support team can take a look into what went wrong if you'd like to email them at bpmeuk@bp.com Thanks ^AW,It errored Authenticating Payment The app specifically say leave station payment confirmed So go station confirm worked The cashier looked confused confirmed fact worked Waste time Only used Amex offer Will deleting soon,negative,0.83,0.15,0.02,"Amex offer, Authenticating Payment, app, station, cashier, fact, Waste, time"
618,2019-01-05 03:00:49,gp:AOqpTOGgkvnpjbL8Hm24CanBeCDYdEQi7_NaYJvctLiI-576Kx5GlcDs641dnekXKI4X8jQPCeJTXFhcC_UU,Vanya Miteva,1.38.1,Excellent,0,5,2019-01-08 20:14:06,Thanks Vanya. Excellent review! ^AW,Excellent,positive,0.0,0.0,1.0,
619,2019-01-05 19:09:12,gp:AOqpTOHX9gFUjRv3-pbgx5IzLBFfzrQj7WAyxl48PPNNxYFau3eLFIBfBCStpwFMagCFw9NZm8rnOw0HGSIF,N Gupta,1.38.1,Great app. easy to use and saves time,0,5,2019-01-08 20:14:24,Really glad you like it Neeraj. ^AW,Great app easy use save time,positive,0.0,0.0,1.0,"Great app, time"
620,2019-01-06 22:10:23,gp:AOqpTOHTFXVagpLOCSZ3PFwnV0i252KveaqN0YwZ28N--8AGXwkzOLOKHd7rauHCR1gxStGe5OiFAb0MrbXv,Steve Williams,1.38.1,very very fussy and hit and miss app. Lots of work needs done to make it worthwhile. Have found it works great on motorway service stations where the fuel price is astronomical. in local filling stations not so good and if it does work it takes forever. Stonehaven although on the list says they can not yet use the app. Inverurie never works for me. Special offers for nectar never never ever opens so can not load offers.,0,2,2019-01-08 20:15:16,Hi Steve. Sorry you've been having a few issues with the app. Our support team may be able to help if you drop them a line at bpmeuk@bp.com Thanks ^AW,fussy hit miss app Lots work need done make worthwhile Have found work great motorway service station fuel price astronomical local filling station good work take forever Stonehaven although list say yet use app Inverurie never work Special offer nectar never never ever open load offer,mixed,0.48,0.03,0.49,"motorway service stations, local filling stations, work needs, fuel price, Special offers, app, Lots, great, Stonehaven, list, Inverurie, nectar"
621,2019-01-07 23:42:57,gp:AOqpTOHqMhx6qlOxt22FICzSHS2EaWpa7tihiW-2TYcVwxGVyth4XVxCVQAb_hepMIkrHyG4dpstDrt02FfD,bmcl524,1.38.1,Worked fine until the last update then would not recognise my pin number deleted it and all the cache and data and tried again would not recognise my password.  Tried twice to change password but to no avail.  I have now binned it and will stick with Shell which works.,0,1,2019-01-08 20:16:00,Hi William. Sorry the app wasn't working after the update. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Worked fine last update would recognise pin number deleted cache data tried would recognise password Tried twice change password avail I binned stick Shell work,negative,0.91,0.0,0.09,"last update, pin number, cache, data, password, avail, Shell"
622,2019-01-08 08:18:10,gp:AOqpTOFhjWUPtY2tBn1UMRfBPfFpuhFN_Bg2gclqZ0PTFNBxqiU4GU2dW50YySKNrmlgSeeS53spi2nWzgbp,A Google user,1.38.1,"Really patchy experience. It occasionally works, it sometimes drops you between setting up and going tothe pump, it sometimes doesnt load and setup, it sometimes works but switches off (so you end up going to the till incase). Not convinced its worth it, will prob delete",1,1,2019-01-08 20:16:27,Hi there. Sorry you've been having some trouble with the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Really patchy experience It occasionally work sometimes drop setting going tothe pump sometimes doesnt load setup sometimes work switch end going till incase Not convinced worth prob delete,negative,0.84,0.15,0.01,"patchy experience, till incase, pump, setup"
623,2019-01-08 14:21:18,gp:AOqpTOH6oBk1h2zs2W7e4Z8HcrArDAQ_w6OHVndK66IwqVF5oJMM44QSXpHk1BK3QrMezUkl01f_sim5fzAD,martinims,1.38.1,"Very slow, unresponsive and unreliable and that's with very good mobile and internet connection. The app either loads for minutes, fails to load the payment details or just comes up with an error altogether. There were drivers who paid for their fuel at the counter and left the station even though I arrived to the station and started the app well before they were there. I'd give 0.5 star if it was possible. It probably takes between 2 or 3 times longer to pay with the app than the usual way.",0,1,2019-01-08 20:17:17,Sorry you've been finding the app slow. We're constantly working on improving BPme and hopefully it will be faster in future. Thanks ^AW,Very slow unresponsive unreliable thats good mobile internet connection The app either load minute fails load payment detail come error altogether There driver paid fuel counter left station even though I arrived station started app well Id give star possible It probably take time longer pay app usual way,negative,0.91,0.0,0.09,"good mobile, internet connection, payment details, usual way, app, minutes, error, drivers, fuel, counter, station, 0.5 star"
624,2019-01-09 06:33:58,gp:AOqpTOHXvmpP_SA6yYwTOmdW6g3doTNSFqqzK9LY8-umHHgzy8T-6rqn7ZOWLbw0XPCSBV0dYS5wsf4XIjRV,A Google user,1.38.1,Best experience and saves time. You get invoice emailed.,0,5,2019-01-10 19:37:04,Really glad you like the app! See you for some fuel again soon. ^AW,Best experience save time You get invoice emailed,positive,0.0,0.0,1.0,"Best experience, time"
625,2019-01-09 08:04:00,gp:AOqpTOFBdw3ZG_ni16RtH3_QCtdhaxyrakWcSefPbqKmZYZISuPdWCmS_AhlXpm7GICNAOHB4sJLtucJaZTd,Obaid Ur Rehman,1.38.1,GG,0,5,2019-01-10 19:37:38,Thanks for the review Obaid. Really glad you like the app. ^AW,GG,positive,0.07,0.44,0.49,GG
626,2019-01-09 08:22:09,gp:AOqpTOGlVUI4vxpADWTsz8u1nLNYkf05d6x_huD3vuXIBP-S91bs4Qvl_pCsi_C1gNMT9ItoT_q7oAO49gLA,Irfan Ahmed,1.38.1,its working perfect after update still i have seen some minor issues sometime but that is part of the tech overall BPme👍👍,0,4,2018-10-03 20:33:37,"Hi Irfan. Sorry you've been having issues with the app. We've recently released an update that should have fixed them, so please make sure you have the latest version installed. In the meantime, please contact our support team at bpmeuk@bp.com and they'll help. Thanks ^AW",working perfect update still seen minor issue sometime part tech overall BPme,positive,0.0,0.0,1.0,"tech overall BPme, minor issues, perfect, update, part"
627,2019-01-11 05:53:16,gp:AOqpTOEcnnz4AokNPlxjWgkv5MCAeDY4QYpnGfjQLpSjpBvYVwJ_pJmxWCfy3FyfYbRAtRW_nZvnN6ni1kH7,A Google user,,"Doesnt work. Waited ages for pump to unlock and fuel to come. Transaction cancelled, then pump froze. Had to change pump and fill up normally. Pump was still frozen for next customer. Not a smooth process at all. BP system obviously not ready yet.",0,1,2019-01-11 17:08:00,Hi there. We're really sorry the app didn't work for you. Please drop our support team an email at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,Doesnt work Waited age pump unlock fuel come Transaction cancelled pump froze Had change pump fill normally Pump still frozen next customer Not smooth process BP system obviously ready yet,negative,0.83,0.14,0.03,"next customer, smooth process, BP system, ages, pump, fuel, Transaction"
628,2019-01-12 23:20:34,gp:AOqpTOETzMvBJ-GcnP3lMgva8vFRsxkuFOkPl1qBFvbh2hiRbNzhzlZJ070HuZ4ZfjVh0_WmjLpK5Jvzy0mv,A Google user,1.36.1,"UPDATE. I have now deleted this app, as I think it has been hacked. say my password not valid and when I reset it, then the PIN says not valid! you can request password reset via email or phone - so why does the phone option only allow one country code that is NOT UK? Definitely something amiss.",1,1,2018-11-30 20:35:44,Hi there. Please drop our support team a line at bpmeuk@bp.com and they'll take a look into what's happening at your local BP. Thanks ^AW,UPDATE I deleted app I think hacked say password valid I reset PIN say valid request password reset via email phone phone option allow one country code NOT UK Definitely something amiss,negative,0.84,0.16,0.0,"one country code, phone option, UPDATE, app, password, PIN, email, something"
